districtName,5YearAge,year,districtCode,neighborhoodName,count,Latitude_n,Longitude_n
Nou Barris,25-29,2017,8,la Trinitat Nova,76,41.45060790600672,2.1848904505363707
Nou Barris,30-34,2017,8,la Trinitat Nova,58,41.45060790600672,2.1848904505363707
Nou Barris,35-39,2017,8,la Trinitat Nova,43,41.45060790600672,2.1848904505363707
Nou Barris,40-44,2017,8,la Trinitat Nova,46,41.45060790600672,2.1848904505363707
Nou Barris,45-49,2017,8,la Trinitat Nova,23,41.45060790600672,2.1848904505363707
Nou Barris,50-54,2017,8,la Trinitat Nova,10,41.45060790600672,2.1848904505363707
Nou Barris,55-59,2017,8,la Trinitat Nova,14,41.45060790600672,2.1848904505363707
Nou Barris,60-64,2017,8,la Trinitat Nova,14,41.45060790600672,2.1848904505363707
Nou Barris,65-69,2017,8,la Trinitat Nova,8,41.45060790600672,2.1848904505363707
Nou Barris,70-74,2017,8,la Trinitat Nova,4,41.45060790600672,2.1848904505363707
Nou Barris,15-19,2017,8,la Trinitat Nova,28,41.45060790600672,2.1848904505363707
Nou Barris,75-79,2017,8,la Trinitat Nova,2,41.45060790600672,2.1848904505363707
Nou Barris,85-89,2017,8,la Trinitat Nova,3,41.45060790600672,2.1848904505363707
Nou Barris,90-94,2017,8,la Trinitat Nova,0,41.45060790600672,2.1848904505363707
Nou Barris,95-99,2017,8,la Trinitat Nova,0,41.45060790600672,2.1848904505363707
Nou Barris,100+,2017,8,la Trinitat Nova,0,41.45060790600672,2.1848904505363707
Nou Barris,0-4,2018,8,la Trinitat Nova,33,41.45060790600672,2.1848904505363707
Nou Barris,5-9,2018,8,la Trinitat Nova,26,41.45060790600672,2.1848904505363707
Nou Barris,10-14,2018,8,la Trinitat Nova,15,41.45060790600672,2.1848904505363707
Nou Barris,15-19,2018,8,la Trinitat Nova,27,41.45060790600672,2.1848904505363707
Nou Barris,20-24,2018,8,la Trinitat Nova,76,41.45060790600672,2.1848904505363707
Nou Barris,25-29,2018,8,la Trinitat Nova,89,41.45060790600672,2.1848904505363707
Nou Barris,80-84,2017,8,la Trinitat Nova,1,41.45060790600672,2.1848904505363707
Nou Barris,75-79,2020,8,la Prosperitat,2,41.442658256783524,2.1819599488647814
Nou Barris,70-74,2020,8,la Prosperitat,9,41.442658256783524,2.1819599488647814
Nou Barris,65-69,2020,8,la Prosperitat,13,41.442658256783524,2.1819599488647814
Nou Barris,15-19,2017,8,la Prosperitat,79,41.442658256783524,2.1819599488647814
Nou Barris,20-24,2017,8,la Prosperitat,164,41.442658256783524,2.1819599488647814
Nou Barris,25-29,2017,8,la Prosperitat,208,41.442658256783524,2.1819599488647814
Nou Barris,30-34,2017,8,la Prosperitat,161,41.442658256783524,2.1819599488647814
Nou Barris,35-39,2017,8,la Prosperitat,126,41.442658256783524,2.1819599488647814
Nou Barris,40-44,2017,8,la Prosperitat,94,41.442658256783524,2.1819599488647814
Nou Barris,45-49,2017,8,la Prosperitat,74,41.442658256783524,2.1819599488647814
Nou Barris,50-54,2017,8,la Prosperitat,53,41.442658256783524,2.1819599488647814
Nou Barris,55-59,2017,8,la Prosperitat,31,41.442658256783524,2.1819599488647814
Nou Barris,60-64,2017,8,la Prosperitat,25,41.442658256783524,2.1819599488647814
Nou Barris,65-69,2017,8,la Prosperitat,22,41.442658256783524,2.1819599488647814
Nou Barris,70-74,2017,8,la Prosperitat,8,41.442658256783524,2.1819599488647814
Nou Barris,75-79,2017,8,la Prosperitat,11,41.442658256783524,2.1819599488647814
Nou Barris,80-84,2017,8,la Prosperitat,12,41.442658256783524,2.1819599488647814
Nou Barris,85-89,2017,8,la Prosperitat,3,41.442658256783524,2.1819599488647814
Nou Barris,90-94,2017,8,la Prosperitat,4,41.442658256783524,2.1819599488647814
Nou Barris,95-99,2017,8,la Prosperitat,1,41.442658256783524,2.1819599488647814
Nou Barris,100+,2017,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,0-4,2018,8,la Prosperitat,56,41.442658256783524,2.1819599488647814
Nou Barris,5-9,2018,8,la Prosperitat,47,41.442658256783524,2.1819599488647814
Nou Barris,10-14,2018,8,la Prosperitat,42,41.442658256783524,2.1819599488647814
Nou Barris,10-14,2017,8,la Prosperitat,39,41.442658256783524,2.1819599488647814
Nou Barris,5-9,2017,8,la Prosperitat,35,41.442658256783524,2.1819599488647814
Nou Barris,0-4,2017,8,la Prosperitat,56,41.442658256783524,2.1819599488647814
Nou Barris,100+,2016,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,95-99,2015,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,100+,2015,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,0-4,2016,8,la Prosperitat,56,41.442658256783524,2.1819599488647814
Nou Barris,5-9,2016,8,la Prosperitat,43,41.442658256783524,2.1819599488647814
Nou Barris,10-14,2016,8,la Prosperitat,43,41.442658256783524,2.1819599488647814
Nou Barris,15-19,2016,8,la Prosperitat,67,41.442658256783524,2.1819599488647814
Nou Barris,20-24,2016,8,la Prosperitat,150,41.442658256783524,2.1819599488647814
Nou Barris,25-29,2016,8,la Prosperitat,192,41.442658256783524,2.1819599488647814
Nou Barris,30-34,2016,8,la Prosperitat,144,41.442658256783524,2.1819599488647814
Nou Barris,35-39,2016,8,la Prosperitat,119,41.442658256783524,2.1819599488647814
Nou Barris,15-19,2018,8,la Prosperitat,81,41.442658256783524,2.1819599488647814
Nou Barris,40-44,2016,8,la Prosperitat,74,41.442658256783524,2.1819599488647814
Nou Barris,50-54,2016,8,la Prosperitat,48,41.442658256783524,2.1819599488647814
Nou Barris,55-59,2016,8,la Prosperitat,28,41.442658256783524,2.1819599488647814
Nou Barris,60-64,2016,8,la Prosperitat,14,41.442658256783524,2.1819599488647814
Nou Barris,65-69,2016,8,la Prosperitat,18,41.442658256783524,2.1819599488647814
Nou Barris,70-74,2016,8,la Prosperitat,14,41.442658256783524,2.1819599488647814
Nou Barris,75-79,2016,8,la Prosperitat,8,41.442658256783524,2.1819599488647814
Nou Barris,80-84,2016,8,la Prosperitat,8,41.442658256783524,2.1819599488647814
Nou Barris,85-89,2016,8,la Prosperitat,9,41.442658256783524,2.1819599488647814
Nou Barris,90-94,2016,8,la Prosperitat,1,41.442658256783524,2.1819599488647814
Nou Barris,95-99,2016,8,la Prosperitat,1,41.442658256783524,2.1819599488647814
Nou Barris,45-49,2016,8,la Prosperitat,62,41.442658256783524,2.1819599488647814
Nou Barris,20-24,2018,8,la Prosperitat,177,41.442658256783524,2.1819599488647814
Nou Barris,25-29,2018,8,la Prosperitat,218,41.442658256783524,2.1819599488647814
Nou Barris,30-34,2018,8,la Prosperitat,162,41.442658256783524,2.1819599488647814
Nou Barris,60-64,2019,8,la Prosperitat,30,41.442658256783524,2.1819599488647814
Nou Barris,65-69,2019,8,la Prosperitat,16,41.442658256783524,2.1819599488647814
Nou Barris,70-74,2019,8,la Prosperitat,14,41.442658256783524,2.1819599488647814
Nou Barris,75-79,2019,8,la Prosperitat,6,41.442658256783524,2.1819599488647814
Nou Barris,80-84,2019,8,la Prosperitat,10,41.442658256783524,2.1819599488647814
Nou Barris,85-89,2019,8,la Prosperitat,10,41.442658256783524,2.1819599488647814
Nou Barris,90-94,2019,8,la Prosperitat,2,41.442658256783524,2.1819599488647814
Nou Barris,95-99,2019,8,la Prosperitat,1,41.442658256783524,2.1819599488647814
Nou Barris,100+,2019,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,0-4,2020,8,la Prosperitat,35,41.442658256783524,2.1819599488647814
Nou Barris,55-59,2019,8,la Prosperitat,47,41.442658256783524,2.1819599488647814
Nou Barris,5-9,2020,8,la Prosperitat,45,41.442658256783524,2.1819599488647814
Nou Barris,15-19,2020,8,la Prosperitat,50,41.442658256783524,2.1819599488647814
Nou Barris,20-24,2020,8,la Prosperitat,96,41.442658256783524,2.1819599488647814
Nou Barris,25-29,2020,8,la Prosperitat,142,41.442658256783524,2.1819599488647814
Nou Barris,30-34,2020,8,la Prosperitat,126,41.442658256783524,2.1819599488647814
Nou Barris,35-39,2020,8,la Prosperitat,86,41.442658256783524,2.1819599488647814
Nou Barris,40-44,2020,8,la Prosperitat,89,41.442658256783524,2.1819599488647814
Nou Barris,45-49,2020,8,la Prosperitat,47,41.442658256783524,2.1819599488647814
Nou Barris,50-54,2020,8,la Prosperitat,45,41.442658256783524,2.1819599488647814
Nou Barris,55-59,2020,8,la Prosperitat,28,41.442658256783524,2.1819599488647814
Nou Barris,60-64,2020,8,la Prosperitat,14,41.442658256783524,2.1819599488647814
Nou Barris,10-14,2020,8,la Prosperitat,25,41.442658256783524,2.1819599488647814
Nou Barris,85-89,2015,8,la Prosperitat,11,41.442658256783524,2.1819599488647814
Nou Barris,50-54,2019,8,la Prosperitat,63,41.442658256783524,2.1819599488647814
Nou Barris,40-44,2019,8,la Prosperitat,103,41.442658256783524,2.1819599488647814
Nou Barris,35-39,2018,8,la Prosperitat,122,41.442658256783524,2.1819599488647814
Nou Barris,40-44,2018,8,la Prosperitat,107,41.442658256783524,2.1819599488647814
Nou Barris,45-49,2018,8,la Prosperitat,83,41.442658256783524,2.1819599488647814
Nou Barris,50-54,2018,8,la Prosperitat,56,41.442658256783524,2.1819599488647814
Nou Barris,55-59,2018,8,la Prosperitat,54,41.442658256783524,2.1819599488647814
Nou Barris,60-64,2018,8,la Prosperitat,16,41.442658256783524,2.1819599488647814
Nou Barris,65-69,2018,8,la Prosperitat,15,41.442658256783524,2.1819599488647814
Nou Barris,70-74,2018,8,la Prosperitat,12,41.442658256783524,2.1819599488647814
Nou Barris,75-79,2018,8,la Prosperitat,9,41.442658256783524,2.1819599488647814
Nou Barris,80-84,2018,8,la Prosperitat,4,41.442658256783524,2.1819599488647814
Nou Barris,45-49,2019,8,la Prosperitat,121,41.442658256783524,2.1819599488647814
Nou Barris,85-89,2018,8,la Prosperitat,5,41.442658256783524,2.1819599488647814
Nou Barris,95-99,2018,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,100+,2018,8,la Prosperitat,0,41.442658256783524,2.1819599488647814
Nou Barris,0-4,2019,8,la Prosperitat,51,41.442658256783524,2.1819599488647814
Nou Barris,5-9,2019,8,la Prosperitat,50,41.442658256783524,2.1819599488647814
Nou Barris,10-14,2019,8,la Prosperitat,57,41.442658256783524,2.1819599488647814
Nou Barris,15-19,2019,8,la Prosperitat,81,41.442658256783524,2.1819599488647814
Nou Barris,20-24,2019,8,la Prosperitat,152,41.442658256783524,2.1819599488647814
Nou Barris,25-29,2019,8,la Prosperitat,219,41.442658256783524,2.1819599488647814
Nou Barris,30-34,2019,8,la Prosperitat,187,41.442658256783524,2.1819599488647814
Nou Barris,35-39,2019,8,la Prosperitat,162,41.442658256783524,2.1819599488647814
Nou Barris,90-94,2018,8,la Prosperitat,3,41.442658256783524,2.1819599488647814
Nou Barris,100+,2020,8,Porta,0,41.43486708443896,2.1787852978448257
Horta-Guinardó,100+,2017,7,el Carmel,0,41.42174672331425,2.1559470043877886
Horta-Guinardó,95-99,2020,7,Horta,0,41.43989049703453,2.151930059358252
Horta-Guinardó,75-79,2018,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2018,7,la Font d'en Fargues,4,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2018,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2018,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2018,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2018,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2019,7,la Font d'en Fargues,22,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2019,7,la Font d'en Fargues,15,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2019,7,la Font d'en Fargues,10,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2019,7,la Font d'en Fargues,13,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2019,7,la Font d'en Fargues,28,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2019,7,la Font d'en Fargues,45,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2019,7,la Font d'en Fargues,41,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2019,7,la Font d'en Fargues,46,41.42458216175912,2.165241491816915
Horta-Guinardó,40-44,2019,7,la Font d'en Fargues,27,41.42458216175912,2.165241491816915
Horta-Guinardó,45-49,2019,7,la Font d'en Fargues,16,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2019,7,la Font d'en Fargues,14,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2018,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2018,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2018,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2018,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2017,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,75-79,2017,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2017,7,la Font d'en Fargues,4,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2017,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2017,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2017,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2017,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2018,7,la Font d'en Fargues,15,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2019,7,la Font d'en Fargues,16,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2018,7,la Font d'en Fargues,18,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2018,7,la Font d'en Fargues,8,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2018,7,la Font d'en Fargues,25,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2018,7,la Font d'en Fargues,62,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2018,7,la Font d'en Fargues,35,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2018,7,la Font d'en Fargues,35,41.42458216175912,2.165241491816915
Horta-Guinardó,40-44,2018,7,la Font d'en Fargues,32,41.42458216175912,2.165241491816915
Horta-Guinardó,45-49,2018,7,la Font d'en Fargues,12,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2018,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2018,7,la Font d'en Fargues,10,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2017,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2019,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2019,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2020,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2020,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2020,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2020,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2020,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2015,7,el Carmel,55,41.42174672331425,2.1559470043877886
Horta-Guinardó,5-9,2015,7,el Carmel,42,41.42174672331425,2.1559470043877886
Horta-Guinardó,10-14,2015,7,el Carmel,30,41.42174672331425,2.1559470043877886
Horta-Guinardó,15-19,2015,7,el Carmel,56,41.42174672331425,2.1559470043877886
Horta-Guinardó,20-24,2015,7,el Carmel,129,41.42174672331425,2.1559470043877886
Horta-Guinardó,25-29,2015,7,el Carmel,192,41.42174672331425,2.1559470043877886
Horta-Guinardó,30-34,2015,7,el Carmel,181,41.42174672331425,2.1559470043877886
Horta-Guinardó,35-39,2015,7,el Carmel,133,41.42174672331425,2.1559470043877886
Horta-Guinardó,40-44,2015,7,el Carmel,87,41.42174672331425,2.1559470043877886
Horta-Guinardó,45-49,2015,7,el Carmel,63,41.42174672331425,2.1559470043877886
Horta-Guinardó,50-54,2015,7,el Carmel,64,41.42174672331425,2.1559470043877886
Horta-Guinardó,55-59,2015,7,el Carmel,37,41.42174672331425,2.1559470043877886
Horta-Guinardó,75-79,2020,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2020,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2020,7,la Font d'en Fargues,7,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2020,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,75-79,2019,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2019,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2019,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2019,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2019,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2019,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2020,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2020,7,la Font d'en Fargues,6,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2019,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2020,7,la Font d'en Fargues,8,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2020,7,la Font d'en Fargues,28,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2020,7,la Font d'en Fargues,31,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2020,7,la Font d'en Fargues,21,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2020,7,la Font d'en Fargues,20,41.42458216175912,2.165241491816915
Horta-Guinardó,40-44,2020,7,la Font d'en Fargues,19,41.42458216175912,2.165241491816915
Horta-Guinardó,45-49,2020,7,la Font d'en Fargues,14,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2020,7,la Font d'en Fargues,6,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2020,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2020,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2017,7,la Font d'en Fargues,13,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2017,7,la Font d'en Fargues,7,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2017,7,la Font d'en Fargues,17,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2020,7,el Guinardó,32,41.41881986815293,2.173626015032121
Horta-Guinardó,65-69,2020,7,el Guinardó,20,41.41881986815293,2.173626015032121
Horta-Guinardó,70-74,2020,7,el Guinardó,9,41.41881986815293,2.173626015032121
Horta-Guinardó,75-79,2020,7,el Guinardó,13,41.41881986815293,2.173626015032121
Horta-Guinardó,80-84,2020,7,el Guinardó,5,41.41881986815293,2.173626015032121
Horta-Guinardó,85-89,2020,7,el Guinardó,4,41.41881986815293,2.173626015032121
Horta-Guinardó,90-94,2020,7,el Guinardó,2,41.41881986815293,2.173626015032121
Horta-Guinardó,95-99,2020,7,el Guinardó,0,41.41881986815293,2.173626015032121
Horta-Guinardó,100+,2020,7,el Guinardó,0,41.41881986815293,2.173626015032121
Horta-Guinardó,0-4,2015,7,la Font d'en Fargues,14,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2015,7,la Font d'en Fargues,6,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2015,7,la Font d'en Fargues,11,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2015,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2015,7,la Font d'en Fargues,21,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2015,7,la Font d'en Fargues,29,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2015,7,la Font d'en Fargues,36,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2015,7,la Font d'en Fargues,29,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2020,7,el Guinardó,33,41.41881986815293,2.173626015032121
Horta-Guinardó,50-54,2020,7,el Guinardó,46,41.41881986815293,2.173626015032121
Horta-Guinardó,45-49,2020,7,el Guinardó,70,41.41881986815293,2.173626015032121
Horta-Guinardó,40-44,2020,7,el Guinardó,98,41.41881986815293,2.173626015032121
Horta-Guinardó,55-59,2019,7,el Guinardó,58,41.41881986815293,2.173626015032121
Horta-Guinardó,60-64,2019,7,el Guinardó,58,41.41881986815293,2.173626015032121
Horta-Guinardó,65-69,2019,7,el Guinardó,30,41.41881986815293,2.173626015032121
Horta-Guinardó,70-74,2019,7,el Guinardó,25,41.41881986815293,2.173626015032121
Horta-Guinardó,75-79,2019,7,el Guinardó,15,41.41881986815293,2.173626015032121
Horta-Guinardó,80-84,2019,7,el Guinardó,9,41.41881986815293,2.173626015032121
Horta-Guinardó,85-89,2019,7,el Guinardó,6,41.41881986815293,2.173626015032121
Horta-Guinardó,90-94,2019,7,el Guinardó,3,41.41881986815293,2.173626015032121
Horta-Guinardó,40-44,2015,7,la Font d'en Fargues,26,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2019,7,el Guinardó,2,41.41881986815293,2.173626015032121
Horta-Guinardó,0-4,2020,7,el Guinardó,42,41.41881986815293,2.173626015032121
Horta-Guinardó,5-9,2020,7,el Guinardó,30,41.41881986815293,2.173626015032121
Horta-Guinardó,10-14,2020,7,el Guinardó,32,41.41881986815293,2.173626015032121
Horta-Guinardó,15-19,2020,7,el Guinardó,49,41.41881986815293,2.173626015032121
Horta-Guinardó,20-24,2020,7,el Guinardó,146,41.41881986815293,2.173626015032121
Horta-Guinardó,25-29,2020,7,el Guinardó,243,41.41881986815293,2.173626015032121
Horta-Guinardó,30-34,2020,7,el Guinardó,239,41.41881986815293,2.173626015032121
Horta-Guinardó,35-39,2020,7,el Guinardó,144,41.41881986815293,2.173626015032121
Horta-Guinardó,100+,2019,7,el Guinardó,0,41.41881986815293,2.173626015032121
Horta-Guinardó,45-49,2015,7,la Font d'en Fargues,13,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2015,7,la Font d'en Fargues,7,41.42458216175912,2.165241491816915
Horta-Guinardó,55-59,2015,7,la Font d'en Fargues,4,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2016,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2016,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,75-79,2016,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2016,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2016,7,la Font d'en Fargues,6,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2016,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2016,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2016,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2016,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2017,7,la Font d'en Fargues,14,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2017,7,la Font d'en Fargues,9,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2017,7,la Font d'en Fargues,13,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2017,7,la Font d'en Fargues,33,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2017,7,la Font d'en Fargues,52,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2017,7,la Font d'en Fargues,41,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2017,7,la Font d'en Fargues,22,41.42458216175912,2.165241491816915
Horta-Guinardó,40-44,2017,7,la Font d'en Fargues,32,41.42458216175912,2.165241491816915
Horta-Guinardó,45-49,2017,7,la Font d'en Fargues,7,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2017,7,la Font d'en Fargues,4,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2015,7,el Carmel,35,41.42174672331425,2.1559470043877886
Horta-Guinardó,55-59,2016,7,la Font d'en Fargues,8,41.42458216175912,2.165241491816915
Horta-Guinardó,45-49,2016,7,la Font d'en Fargues,11,41.42458216175912,2.165241491816915
Horta-Guinardó,60-64,2015,7,la Font d'en Fargues,5,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2015,7,la Font d'en Fargues,8,41.42458216175912,2.165241491816915
Horta-Guinardó,70-74,2015,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,75-79,2015,7,la Font d'en Fargues,3,41.42458216175912,2.165241491816915
Horta-Guinardó,80-84,2015,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,85-89,2015,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,90-94,2015,7,la Font d'en Fargues,2,41.42458216175912,2.165241491816915
Horta-Guinardó,95-99,2015,7,la Font d'en Fargues,1,41.42458216175912,2.165241491816915
Horta-Guinardó,50-54,2016,7,la Font d'en Fargues,6,41.42458216175912,2.165241491816915
Horta-Guinardó,100+,2015,7,la Font d'en Fargues,0,41.42458216175912,2.165241491816915
Horta-Guinardó,5-9,2016,7,la Font d'en Fargues,8,41.42458216175912,2.165241491816915
Horta-Guinardó,10-14,2016,7,la Font d'en Fargues,4,41.42458216175912,2.165241491816915
Horta-Guinardó,15-19,2016,7,la Font d'en Fargues,7,41.42458216175912,2.165241491816915
Horta-Guinardó,20-24,2016,7,la Font d'en Fargues,14,41.42458216175912,2.165241491816915
Horta-Guinardó,25-29,2016,7,la Font d'en Fargues,36,41.42458216175912,2.165241491816915
Horta-Guinardó,30-34,2016,7,la Font d'en Fargues,26,41.42458216175912,2.165241491816915
Horta-Guinardó,35-39,2016,7,la Font d'en Fargues,21,41.42458216175912,2.165241491816915
Horta-Guinardó,40-44,2016,7,la Font d'en Fargues,21,41.42458216175912,2.165241491816915
Horta-Guinardó,0-4,2016,7,la Font d'en Fargues,11,41.42458216175912,2.165241491816915
Horta-Guinardó,65-69,2015,7,el Carmel,16,41.42174672331425,2.1559470043877886
Horta-Guinardó,70-74,2015,7,el Carmel,13,41.42174672331425,2.1559470043877886
Horta-Guinardó,75-79,2015,7,el Carmel,10,41.42174672331425,2.1559470043877886
Horta-Guinardó,0-4,2015,7,la Teixonera,24,41.42305281093841,2.146521863119086
Horta-Guinardó,5-9,2015,7,la Teixonera,9,41.42305281093841,2.146521863119086
Horta-Guinardó,10-14,2015,7,la Teixonera,16,41.42305281093841,2.146521863119086
Horta-Guinardó,15-19,2015,7,la Teixonera,14,41.42305281093841,2.146521863119086
Horta-Guinardó,20-24,2015,7,la Teixonera,57,41.42305281093841,2.146521863119086
Horta-Guinardó,25-29,2015,7,la Teixonera,71,41.42305281093841,2.146521863119086
