,year,districtCode,districtName,neighborhoodCode,neighborhoodName,sex,count
0,2015,1,Ciutat Vella,1,el Raval,Male,1541
1,2015,1,Ciutat Vella,2,el Barri Gòtic,Male,435
2,2015,1,Ciutat Vella,3,la Barceloneta,Male,326
3,2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,564
4,2015,2,Eixample,5,el Fort Pienc,Male,519
5,2015,2,Eixample,6,la Sagrada Família,Male,817
6,2015,2,Eixample,7,la Dreta de l'Eixample,Male,673
7,2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,675
8,2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,941
9,2015,2,Eixample,10,Sant Antoni,Male,726
10,2015,3,Sants-Montjuïc,11,el Poble Sec,Male,968
11,2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,19
12,2015,3,Sants-Montjuïc,13,la Marina de Port,Male,546
13,2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,209
14,2015,3,Sants-Montjuïc,15,Hostafrancs,Male,356
15,2015,3,Sants-Montjuïc,16,la Bordeta,Male,366
16,2015,3,Sants-Montjuïc,17,Sants - Badal,Male,568
17,2015,3,Sants-Montjuïc,18,Sants,Male,918
18,2015,4,Les Corts,19,les Corts,Male,675
19,2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,400
20,2015,4,Les Corts,21,Pedralbes,Male,208
21,2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,88
22,2015,5,Sarrià-Sant Gervasi,23,Sarrià,Male,349
23,2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,191
24,2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,366
25,2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,586
26,2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,408
27,2015,6,Gràcia,28,Vallcarca i els Penitents,Male,220
28,2015,6,Gràcia,29,el Coll,Male,119
29,2015,6,Gràcia,30,la Salut,Male,167
30,2015,6,Gràcia,31,la Vila de Gràcia,Male,782
31,2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,464
32,2015,7,Horta-Guinardó,33,el Baix Guinardó,Male,367
33,2015,7,Horta-Guinardó,34,Can Baró,Male,128
34,2015,7,Horta-Guinardó,35,el Guinardó,Male,487
35,2015,7,Horta-Guinardó,36,la Font d'en Fargues,Male,91
36,2015,7,Horta-Guinardó,37,el Carmel,Male,449
37,2015,7,Horta-Guinardó,38,la Teixonera,Male,158
38,2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,117
39,2015,7,Horta-Guinardó,40,Montbau,Male,61
40,2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,55
41,2015,7,Horta-Guinardó,42,la Clota,Male,11
42,2015,7,Horta-Guinardó,43,Horta,Male,319
43,2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,322
44,2015,8,Nou Barris,45,Porta,Male,302
45,2015,8,Nou Barris,46,el Turó de la Peira,Male,223
46,2015,8,Nou Barris,47,Can Peguera,Male,26
47,2015,8,Nou Barris,48,la Guineueta,Male,187
48,2015,8,Nou Barris,49,Canyelles,Male,72
49,2015,8,Nou Barris,50,les Roquetes,Male,287
50,2015,8,Nou Barris,51,Verdun,Male,203
51,2015,8,Nou Barris,52,la Prosperitat,Male,379
52,2015,8,Nou Barris,53,la Trinitat Nova,Male,142
53,2015,8,Nou Barris,54,Torre Baró,Male,47
54,2015,8,Nou Barris,55,Ciutat Meridiana,Male,286
55,2015,8,Nou Barris,56,Vallbona,Male,24
56,2015,9,Sant Andreu,57,la Trinitat Vella,Male,296
57,2015,9,Sant Andreu,58,Baró de Viver,Male,36
58,2015,9,Sant Andreu,59,el Bon Pastor,Male,245
59,2015,9,Sant Andreu,60,Sant Andreu,Male,706
60,2015,9,Sant Andreu,61,la Sagrera,Male,364
61,2015,9,Sant Andreu,62,el Congrés i els Indians,Male,200
62,2015,9,Sant Andreu,63,Navas,Male,319
63,2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,623
64,2015,10,Sant Martí,65,el Clot,Male,405
65,2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,271
66,2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,128
67,2015,10,Sant Martí,68,el Poblenou,Male,477
68,2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,241
69,2015,10,Sant Martí,70,el Besòs i el Maresme,Male,709
70,2015,10,Sant Martí,71,Provençals del Poblenou,Male,301
71,2015,10,Sant Martí,72,Sant Martí de Provençals,Male,335
72,2015,10,Sant Martí,73,la Verneda i la Pau,Male,437
73,2015,99,No consta,99,No consta,Male,2
74,2015,1,Ciutat Vella,1,el Raval,Female,993
75,2015,1,Ciutat Vella,2,el Barri Gòtic,Female,337
76,2015,1,Ciutat Vella,3,la Barceloneta,Female,316
77,2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,520
78,2015,2,Eixample,5,el Fort Pienc,Female,533
79,2015,2,Eixample,6,la Sagrada Família,Female,866
80,2015,2,Eixample,7,la Dreta de l'Eixample,Female,807
81,2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,702
82,2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,995
83,2015,2,Eixample,10,Sant Antoni,Female,645
84,2015,3,Sants-Montjuïc,11,el Poble Sec,Female,902
85,2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,20
86,2015,3,Sants-Montjuïc,13,la Marina de Port,Female,502
87,2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,226
88,2015,3,Sants-Montjuïc,15,Hostafrancs,Female,324
89,2015,3,Sants-Montjuïc,16,la Bordeta,Female,369
90,2015,3,Sants-Montjuïc,17,Sants - Badal,Female,569
91,2015,3,Sants-Montjuïc,18,Sants,Female,896
92,2015,4,Les Corts,19,les Corts,Female,737
93,2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,453
94,2015,4,Les Corts,21,Pedralbes,Female,193
95,2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,90
96,2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,368
97,2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,245
98,2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,407
99,2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,721
100,2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,429
101,2015,6,Gràcia,28,Vallcarca i els Penitents,Female,201
102,2015,6,Gràcia,29,el Coll,Female,108
103,2015,6,Gràcia,30,la Salut,Female,204
104,2015,6,Gràcia,31,la Vila de Gràcia,Female,931
105,2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,471
106,2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,394
107,2015,7,Horta-Guinardó,34,Can Baró,Female,133
108,2015,7,Horta-Guinardó,35,el Guinardó,Female,579
109,2015,7,Horta-Guinardó,36,la Font d'en Fargues,Female,105
110,2015,7,Horta-Guinardó,37,el Carmel,Female,507
