,year,districtCode,districtName,neighborhoodCode,neighborhoodName,sex,count
0,2015,1,Ciutat Vella,1,el Raval,Male,3219
1,2015,1,Ciutat Vella,2,el Barri Gòtic,Male,1164
2,2015,1,Ciutat Vella,3,la Barceloneta,Male,808
3,2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,1302
4,2015,2,Eixample,5,el Fort Pienc,Male,999
5,2015,2,Eixample,6,la Sagrada Família,Male,1544
6,2015,2,Eixample,7,la Dreta de l'Eixample,Male,1376
7,2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,1443
8,2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1699
9,2015,2,Eixample,10,Sant Antoni,Male,1188
10,2015,3,Sants-Montjuïc,11,el Poble Sec,Male,1573
11,2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,33
12,2015,3,Sants-Montjuïc,13,la Marina de Port,Male,691
13,2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,372
14,2015,3,Sants-Montjuïc,15,Hostafrancs,Male,605
15,2015,3,Sants-Montjuïc,16,la Bordeta,Male,488
16,2015,3,Sants-Montjuïc,17,Sants - Badal,Male,708
17,2015,3,Sants-Montjuïc,18,Sants,Male,1224
18,2015,4,Les Corts,19,les Corts,Male,1022
19,2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,626
20,2015,4,Les Corts,21,Pedralbes,Male,392
21,2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,110
22,2015,5,Sarrià-Sant Gervasi,23,Sarrià,Male,579
23,2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,313
24,2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,575
25,2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,1032
26,2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,679
27,2015,6,Gràcia,28,Vallcarca i els Penitents,Male,312
28,2015,6,Gràcia,29,el Coll,Male,177
29,2015,6,Gràcia,30,la Salut,Male,268
30,2015,6,Gràcia,31,la Vila de Gràcia,Male,1607
31,2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,780
32,2015,7,Horta-Guinardó,33,el Baix Guinardó,Male,587
33,2015,7,Horta-Guinardó,34,Can Baró,Male,205
34,2015,7,Horta-Guinardó,35,el Guinardó,Male,805
35,2015,7,Horta-Guinardó,36,la Font d'en Fargues,Male,125
36,2015,7,Horta-Guinardó,37,el Carmel,Male,564
37,2015,7,Horta-Guinardó,38,la Teixonera,Male,205
38,2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,135
39,2015,7,Horta-Guinardó,40,Montbau,Male,112
40,2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,99
41,2015,7,Horta-Guinardó,42,la Clota,Male,20
42,2015,7,Horta-Guinardó,43,Horta,Male,481
43,2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,498
44,2015,8,Nou Barris,45,Porta,Male,510
45,2015,8,Nou Barris,46,el Turó de la Peira,Male,382
46,2015,8,Nou Barris,47,Can Peguera,Male,17
47,2015,8,Nou Barris,48,la Guineueta,Male,203
48,2015,8,Nou Barris,49,Canyelles,Male,77
49,2015,8,Nou Barris,50,les Roquetes,Male,409
50,2015,8,Nou Barris,51,Verdun,Male,278
51,2015,8,Nou Barris,52,la Prosperitat,Male,497
52,2015,8,Nou Barris,53,la Trinitat Nova,Male,189
53,2015,8,Nou Barris,54,Torre Baró,Male,70
54,2015,8,Nou Barris,55,Ciutat Meridiana,Male,303
55,2015,8,Nou Barris,56,Vallbona,Male,37
56,2015,9,Sant Andreu,57,la Trinitat Vella,Male,407
57,2015,9,Sant Andreu,58,Baró de Viver,Male,61
58,2015,9,Sant Andreu,59,el Bon Pastor,Male,310
59,2015,9,Sant Andreu,60,Sant Andreu,Male,898
60,2015,9,Sant Andreu,61,la Sagrera,Male,548
61,2015,9,Sant Andreu,62,el Congrés i els Indians,Male,272
62,2015,9,Sant Andreu,63,Navas,Male,470
63,2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,935
64,2015,10,Sant Martí,65,el Clot,Male,612
65,2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,442
66,2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,243
67,2015,10,Sant Martí,68,el Poblenou,Male,800
68,2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,348
69,2015,10,Sant Martí,70,el Besòs i el Maresme,Male,921
70,2015,10,Sant Martí,71,Provençals del Poblenou,Male,474
71,2015,10,Sant Martí,72,Sant Martí de Provençals,Male,496
72,2015,10,Sant Martí,73,la Verneda i la Pau,Male,529
73,2015,99,No consta,99,No consta,Male,2
74,2015,1,Ciutat Vella,1,el Raval,Female,2118
75,2015,1,Ciutat Vella,2,el Barri Gòtic,Female,1038
76,2015,1,Ciutat Vella,3,la Barceloneta,Female,746
77,2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,1250
78,2015,2,Eixample,5,el Fort Pienc,Female,1005
79,2015,2,Eixample,6,la Sagrada Família,Female,1722
80,2015,2,Eixample,7,la Dreta de l'Eixample,Female,1597
81,2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,1493
82,2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,1844
83,2015,2,Eixample,10,Sant Antoni,Female,1108
84,2015,3,Sants-Montjuïc,11,el Poble Sec,Female,1321
85,2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,28
86,2015,3,Sants-Montjuïc,13,la Marina de Port,Female,674
87,2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,390
88,2015,3,Sants-Montjuïc,15,Hostafrancs,Female,569
89,2015,3,Sants-Montjuïc,16,la Bordeta,Female,451
90,2015,3,Sants-Montjuïc,17,Sants - Badal,Female,767
91,2015,3,Sants-Montjuïc,18,Sants,Female,1285
92,2015,4,Les Corts,19,les Corts,Female,1099
93,2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,714
94,2015,4,Les Corts,21,Pedralbes,Female,350
95,2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,121
96,2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,608
97,2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,396
98,2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,642
99,2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,1236
100,2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,780
101,2015,6,Gràcia,28,Vallcarca i els Penitents,Female,351
102,2015,6,Gràcia,29,el Coll,Female,195
103,2015,6,Gràcia,30,la Salut,Female,286
104,2015,6,Gràcia,31,la Vila de Gràcia,Female,1895
105,2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,863
106,2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,618
107,2015,7,Horta-Guinardó,34,Can Baró,Female,197
108,2015,7,Horta-Guinardó,35,el Guinardó,Female,858
109,2015,7,Horta-Guinardó,36,la Font d'en Fargues,Female,105
110,2015,7,Horta-Guinardó,37,el Carmel,Female,601
111,2015,7,Horta-Guinardó,38,la Teixonera,Female,215
112,2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,136
113,2015,7,Horta-Guinardó,40,Montbau,Female,110
114,2015,7,Horta-Guinardó,41,la Vall d'Hebron,Female,85
115,2015,7,Horta-Guinardó,42,la Clota,Female,8
116,2015,7,Horta-Guinardó,43,Horta,Female,507
117,2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,507
118,2015,8,Nou Barris,45,Porta,Female,494
119,2015,8,Nou Barris,46,el Turó de la Peira,Female,378
120,2015,8,Nou Barris,47,Can Peguera,Female,24
121,2015,8,Nou Barris,48,la Guineueta,Female,232
122,2015,8,Nou Barris,49,Canyelles,Female,85
123,2015,8,Nou Barris,50,les Roquetes,Female,433
124,2015,8,Nou Barris,51,Verdun,Female,316
125,2015,8,Nou Barris,52,la Prosperitat,Female,564
126,2015,8,Nou Barris,53,la Trinitat Nova,Female,191
127,2015,8,Nou Barris,54,Torre Baró,Female,71
128,2015,8,Nou Barris,55,Ciutat Meridiana,Female,297
129,2015,8,Nou Barris,56,Vallbona,Female,36
130,2015,9,Sant Andreu,57,la Trinitat Vella,Female,287
131,2015,9,Sant Andreu,58,Baró de Viver,Female,49
132,2015,9,Sant Andreu,59,el Bon Pastor,Female,269
133,2015,9,Sant Andreu,60,Sant Andreu,Female,913
134,2015,9,Sant Andreu,61,la Sagrera,Female,628
135,2015,9,Sant Andreu,62,el Congrés i els Indians,Female,295
136,2015,9,Sant Andreu,63,Navas,Female,462
137,2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,1013
138,2015,10,Sant Martí,65,el Clot,Female,603
139,2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,449
140,2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,241
141,2015,10,Sant Martí,68,el Poblenou,Female,804
142,2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,325
143,2015,10,Sant Martí,70,el Besòs i el Maresme,Female,652
144,2015,10,Sant Martí,71,Provençals del Poblenou,Female,467
145,2015,10,Sant Martí,72,Sant Martí de Provençals,Female,463
146,2015,10,Sant Martí,73,la Verneda i la Pau,Female,564
147,2015,99,No consta,99,No consta,Female,4
0,2016,1,Ciutat Vella,1,el Raval,Male,2819
1,2016,1,Ciutat Vella,2,el Barri Gòtic,Male,1135
2,2016,1,Ciutat Vella,3,la Barceloneta,Male,785
3,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,1210
4,2016,2,Eixample,5,el Fort Pienc,Male,962
5,2016,2,Eixample,6,la Sagrada Família,Male,1472
6,2016,2,Eixample,7,la Dreta de l'Eixample,Male,1367
7,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,1412
8,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1667
9,2016,2,Eixample,10,Sant Antoni,Male,1067
10,2016,3,Sants-Montjuïc,11,el Poble Sec,Male,1439
11,2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,18
12,2016,3,Sants-Montjuïc,13,la Marina de Port,Male,622
13,2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,302
14,2016,3,Sants-Montjuïc,15,Hostafrancs,Male,518
15,2016,3,Sants-Montjuïc,16,la Bordeta,Male,442
16,2016,3,Sants-Montjuïc,17,Sants - Badal,Male,642
17,2016,3,Sants-Montjuïc,18,Sants,Male,1121
18,2016,4,Les Corts,19,les Corts,Male,977
19,2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,588
20,2016,4,Les Corts,21,Pedralbes,Male,369
21,2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,75
22,2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,542
23,2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,264
24,2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,526
25,2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,1041
26,2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,580
27,2016,6,Gràcia,28,Vallcarca i els Penitents,Male,325
28,2016,6,Gràcia,29,el Coll,Male,161
29,2016,6,Gràcia,30,la Salut,Male,304
30,2016,6,Gràcia,31,la Vila de Gràcia,Male,1405
31,2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,702
32,2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,510
33,2016,7,Horta-Guinardó,34,Can Baró,Male,174
34,2016,7,Horta-Guinardó,35,el Guinardó,Male,774
35,2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,99
36,2016,7,Horta-Guinardó,37,el Carmel,Male,555
37,2016,7,Horta-Guinardó,38,la Teixonera,Male,268
38,2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,177
39,2016,7,Horta-Guinardó,40,Montbau,Male,97
40,2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,113
41,2016,7,Horta-Guinardó,42,la Clota,Male,8
42,2016,7,Horta-Guinardó,43,Horta,Male,463
43,2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,447
44,2016,8,Nou Barris,45,Porta,Male,548
45,2016,8,Nou Barris,46,el Turó de la Peira,Male,336
46,2016,8,Nou Barris,47,Can Peguera,Male,31
47,2016,8,Nou Barris,48,la Guineueta,Male,204
48,2016,8,Nou Barris,49,Canyelles,Male,64
49,2016,8,Nou Barris,50,les Roquetes,Male,383
50,2016,8,Nou Barris,51,Verdun,Male,273
51,2016,8,Nou Barris,52,la Prosperitat,Male,475
52,2016,8,Nou Barris,53,la Trinitat Nova,Male,171
53,2016,8,Nou Barris,54,Torre Baró,Male,55
54,2016,8,Nou Barris,55,Ciutat Meridiana,Male,316
55,2016,8,Nou Barris,56,Vallbona,Male,37
56,2016,9,Sant Andreu,57,la Trinitat Vella,Male,300
57,2016,9,Sant Andreu,58,Baró de Viver,Male,40
58,2016,9,Sant Andreu,59,el Bon Pastor,Male,251
59,2016,9,Sant Andreu,60,Sant Andreu,Male,854
60,2016,9,Sant Andreu,61,la Sagrera,Male,533
61,2016,9,Sant Andreu,62,el Congrés i els Indians,Male,251
62,2016,9,Sant Andreu,63,Navas,Male,443
63,2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,920
64,2016,10,Sant Martí,65,el Clot,Male,570
65,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,450
66,2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,196
67,2016,10,Sant Martí,68,el Poblenou,Male,807
68,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,337
69,2016,10,Sant Martí,70,el Besòs i el Maresme,Male,871
70,2016,10,Sant Martí,71,Provençals del Poblenou,Male,398
71,2016,10,Sant Martí,72,Sant Martí de Provençals,Male,502
72,2016,10,Sant Martí,73,la Verneda i la Pau,Male,506
73,2016,99,No consta,99,No consta,Male,4
74,2016,1,Ciutat Vella,1,el Raval,Female,2157
75,2016,1,Ciutat Vella,2,el Barri Gòtic,Female,1063
76,2016,1,Ciutat Vella,3,la Barceloneta,Female,763
77,2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,1167
78,2016,2,Eixample,5,el Fort Pienc,Female,1032
79,2016,2,Eixample,6,la Sagrada Família,Female,1683
80,2016,2,Eixample,7,la Dreta de l'Eixample,Female,1576
81,2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,1499
82,2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,1819
83,2016,2,Eixample,10,Sant Antoni,Female,1079
84,2016,3,Sants-Montjuïc,11,el Poble Sec,Female,1290
85,2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,17
86,2016,3,Sants-Montjuïc,13,la Marina de Port,Female,679
87,2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,298
88,2016,3,Sants-Montjuïc,15,Hostafrancs,Female,505
89,2016,3,Sants-Montjuïc,16,la Bordeta,Female,445
90,2016,3,Sants-Montjuïc,17,Sants - Badal,Female,724
91,2016,3,Sants-Montjuïc,18,Sants,Female,1201
92,2016,4,Les Corts,19,les Corts,Female,1070
93,2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,622
94,2016,4,Les Corts,21,Pedralbes,Female,366
95,2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,75
96,2016,5,Sarrià-Sant Gervasi,23,Sarrià,Female,589
97,2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,348
98,2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,597
99,2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,1228
100,2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,691
101,2016,6,Gràcia,28,Vallcarca i els Penitents,Female,354
102,2016,6,Gràcia,29,el Coll,Female,171
103,2016,6,Gràcia,30,la Salut,Female,305
104,2016,6,Gràcia,31,la Vila de Gràcia,Female,1650
105,2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,803
106,2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,550
107,2016,7,Horta-Guinardó,34,Can Baró,Female,200
108,2016,7,Horta-Guinardó,35,el Guinardó,Female,852
109,2016,7,Horta-Guinardó,36,la Font d'en Fargues,Female,103
110,2016,7,Horta-Guinardó,37,el Carmel,Female,598
111,2016,7,Horta-Guinardó,38,la Teixonera,Female,268
112,2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,170
113,2016,7,Horta-Guinardó,40,Montbau,Female,134
114,2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,98
115,2016,7,Horta-Guinardó,42,la Clota,Female,15
116,2016,7,Horta-Guinardó,43,Horta,Female,506
117,2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,509
118,2016,8,Nou Barris,45,Porta,Female,618
119,2016,8,Nou Barris,46,el Turó de la Peira,Female,381
120,2016,8,Nou Barris,47,Can Peguera,Female,37
121,2016,8,Nou Barris,48,la Guineueta,Female,260
122,2016,8,Nou Barris,49,Canyelles,Female,65
123,2016,8,Nou Barris,50,les Roquetes,Female,469
124,2016,8,Nou Barris,51,Verdun,Female,303
125,2016,8,Nou Barris,52,la Prosperitat,Female,624
126,2016,8,Nou Barris,53,la Trinitat Nova,Female,174
127,2016,8,Nou Barris,54,Torre Baró,Female,70
128,2016,8,Nou Barris,55,Ciutat Meridiana,Female,310
129,2016,8,Nou Barris,56,Vallbona,Female,28
130,2016,9,Sant Andreu,57,la Trinitat Vella,Female,245
131,2016,9,Sant Andreu,58,Baró de Viver,Female,44
132,2016,9,Sant Andreu,59,el Bon Pastor,Female,233
133,2016,9,Sant Andreu,60,Sant Andreu,Female,896
134,2016,9,Sant Andreu,61,la Sagrera,Female,646
135,2016,9,Sant Andreu,62,el Congrés i els Indians,Female,299
136,2016,9,Sant Andreu,63,Navas,Female,470
137,2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,974
138,2016,10,Sant Martí,65,el Clot,Female,589
139,2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,406
140,2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,195
141,2016,10,Sant Martí,68,el Poblenou,Female,813
142,2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,332
143,2016,10,Sant Martí,70,el Besòs i el Maresme,Female,704
144,2016,10,Sant Martí,71,Provençals del Poblenou,Female,407
145,2016,10,Sant Martí,72,Sant Martí de Provençals,Female,535
146,2016,10,Sant Martí,73,la Verneda i la Pau,Female,501
147,2016,99,No consta,99,No consta,Female,5
0,2017,1,Ciutat Vella,1,el Raval,Male,3063
1,2017,1,Ciutat Vella,2,el Barri Gòtic,Male,1499
2,2017,1,Ciutat Vella,3,la Barceloneta,Male,910
3,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,1438
4,2017,2,Eixample,5,el Fort Pienc,Male,1082
5,2017,2,Eixample,6,la Sagrada Família,Male,1693
6,2017,2,Eixample,7,la Dreta de l'Eixample,Male,1543
7,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,1693
8,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,1927
9,2017,2,Eixample,10,Sant Antoni,Male,1253
10,2017,3,Sants-Montjuïc,11,el Poble Sec,Male,1595
11,2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,17
12,2017,3,Sants-Montjuïc,13,la Marina de Port,Male,724
13,2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,351
14,2017,3,Sants-Montjuïc,15,Hostafrancs,Male,584
15,2017,3,Sants-Montjuïc,16,la Bordeta,Male,471
16,2017,3,Sants-Montjuïc,17,Sants - Badal,Male,703
17,2017,3,Sants-Montjuïc,18,Sants,Male,1407
18,2017,4,Les Corts,19,les Corts,Male,1054
19,2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,608
20,2017,4,Les Corts,21,Pedralbes,Male,367
21,2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,89
22,2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,606
23,2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,337
24,2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,531
25,2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,1092
26,2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,733
27,2017,6,Gràcia,28,Vallcarca i els Penitents,Male,355
28,2017,6,Gràcia,29,el Coll,Male,166
29,2017,6,Gràcia,30,la Salut,Male,382
30,2017,6,Gràcia,31,la Vila de Gràcia,Male,1623
31,2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,833
32,2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,620
33,2017,7,Horta-Guinardó,34,Can Baró,Male,240
34,2017,7,Horta-Guinardó,35,el Guinardó,Male,874
35,2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,121
36,2017,7,Horta-Guinardó,37,el Carmel,Male,671
37,2017,7,Horta-Guinardó,38,la Teixonera,Male,246
38,2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,213
39,2017,7,Horta-Guinardó,40,Montbau,Male,129
40,2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,92
41,2017,7,Horta-Guinardó,42,la Clota,Male,18
42,2017,7,Horta-Guinardó,43,Horta,Male,521
43,2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,509
44,2017,8,Nou Barris,45,Porta,Male,647
45,2017,8,Nou Barris,46,el Turó de la Peira,Male,409
46,2017,8,Nou Barris,47,Can Peguera,Male,26
47,2017,8,Nou Barris,48,la Guineueta,Male,218
48,2017,8,Nou Barris,49,Canyelles,Male,62
49,2017,8,Nou Barris,50,les Roquetes,Male,413
50,2017,8,Nou Barris,51,Verdun,Male,305
51,2017,8,Nou Barris,52,la Prosperitat,Male,571
52,2017,8,Nou Barris,53,la Trinitat Nova,Male,221
53,2017,8,Nou Barris,54,Torre Baró,Male,53
54,2017,8,Nou Barris,55,Ciutat Meridiana,Male,409
55,2017,8,Nou Barris,56,Vallbona,Male,31
56,2017,9,Sant Andreu,57,la Trinitat Vella,Male,368
57,2017,9,Sant Andreu,58,Baró de Viver,Male,47
58,2017,9,Sant Andreu,59,el Bon Pastor,Male,307
59,2017,9,Sant Andreu,60,Sant Andreu,Male,939
60,2017,9,Sant Andreu,61,la Sagrera,Male,643
61,2017,9,Sant Andreu,62,el Congrés i els Indians,Male,297
62,2017,9,Sant Andreu,63,Navas,Male,501
63,2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,1075
64,2017,10,Sant Martí,65,el Clot,Male,651
65,2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,490
66,2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,190
67,2017,10,Sant Martí,68,el Poblenou,Male,874
68,2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,379
69,2017,10,Sant Martí,70,el Besòs i el Maresme,Male,1146
70,2017,10,Sant Martí,71,Provençals del Poblenou,Male,469
71,2017,10,Sant Martí,72,Sant Martí de Provençals,Male,536
72,2017,10,Sant Martí,73,la Verneda i la Pau,Male,602
73,2017,99,No consta,99,No consta,Male,1
74,2017,1,Ciutat Vella,1,el Raval,Female,2337
75,2017,1,Ciutat Vella,2,el Barri Gòtic,Female,1188
76,2017,1,Ciutat Vella,3,la Barceloneta,Female,849
77,2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,1327
78,2017,2,Eixample,5,el Fort Pienc,Female,1155
79,2017,2,Eixample,6,la Sagrada Família,Female,1898
80,2017,2,Eixample,7,la Dreta de l'Eixample,Female,1657
81,2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,1774
82,2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,2135
83,2017,2,Eixample,10,Sant Antoni,Female,1237
84,2017,3,Sants-Montjuïc,11,el Poble Sec,Female,1492
85,2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,15
86,2017,3,Sants-Montjuïc,13,la Marina de Port,Female,775
87,2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,295
