districtName,5YearAge,year,districtCode,neighborhoodCode,neighborhoodName,count
Sant Martí,95-99,2017,10,65,el Clot,0
Sant Martí,95-99,2017,10,66,el Parc i la Llacuna del Poblenou,0
Sant Martí,95-99,2017,10,67,la Vila Olímpica del Poblenou,0
Sant Martí,95-99,2017,10,68,el Poblenou,2
Sant Martí,95-99,2017,10,69,Diagonal Mar i el Front Marítim del Poblenou,0
Sant Martí,95-99,2017,10,70,el Besòs i el Maresme,1
Sant Martí,95-99,2017,10,71,Provençals del Poblenou,0
Sant Martí,95-99,2017,10,72,Sant Martí de Provençals,0
Sant Martí,95-99,2017,10,73,la Verneda i la Pau,0
Ciutat Vella,100+,2017,1,1,el Raval,0
Ciutat Vella,100+,2017,1,2,el Barri Gòtic,0
Ciutat Vella,100+,2017,1,3,la Barceloneta,0
Ciutat Vella,100+,2017,1,4,"Sant Pere, Santa Caterina i la Ribera",0
Eixample,100+,2017,2,5,el Fort Pienc,0
Eixample,100+,2017,2,6,la Sagrada Família,0
Eixample,100+,2017,2,7,la Dreta de l'Eixample,0
Eixample,100+,2017,2,8,l'Antiga Esquerra de l'Eixample,0
Eixample,100+,2017,2,9,la Nova Esquerra de l'Eixample,1
Eixample,100+,2017,2,10,Sant Antoni,0
Sants-Montjuïc,100+,2017,3,11,el Poble Sec,0
Sants-Montjuïc,100+,2017,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,100+,2017,3,13,la Marina de Port,0
Sants-Montjuïc,100+,2017,3,14,la Font de la Guatlla,2
Sants-Montjuïc,100+,2017,3,15,Hostafrancs,0
Sants-Montjuïc,100+,2017,3,16,la Bordeta,0
Sants-Montjuïc,100+,2017,3,17,Sants - Badal,0
Sants-Montjuïc,100+,2017,3,18,Sants,0
Les Corts,100+,2017,4,19,les Corts,0
Les Corts,100+,2017,4,20,la Maternitat i Sant Ramon,0
Les Corts,100+,2017,4,21,Pedralbes,0
Sarrià-Sant Gervasi,100+,2017,5,22,"Vallvidrera, el Tibidabo i les Planes",0
Sarrià-Sant Gervasi,100+,2017,5,23,Sarrià,0
Sarrià-Sant Gervasi,100+,2017,5,24,les Tres Torres,0
Sarrià-Sant Gervasi,100+,2017,5,25,Sant Gervasi - la Bonanova,0
Sarrià-Sant Gervasi,100+,2017,5,26,Sant Gervasi - Galvany,0
Sarrià-Sant Gervasi,100+,2017,5,27,el Putxet i el Farró,0
Gràcia,100+,2017,6,28,Vallcarca i els Penitents,0
Gràcia,100+,2017,6,29,el Coll,0
Gràcia,100+,2017,6,30,la Salut,0
Gràcia,100+,2017,6,31,la Vila de Gràcia,0
Gràcia,100+,2017,6,32,el Camp d'en Grassot i Gràcia Nova,1
Horta-Guinardó,100+,2017,7,33,el Baix Guinardó,0
Horta-Guinardó,100+,2017,7,34,Can Baró,0
Horta-Guinardó,100+,2017,7,35,el Guinardó,0
Horta-Guinardó,100+,2017,7,36,la Font d'en Fargues,0
Horta-Guinardó,100+,2017,7,37,el Carmel,0
Horta-Guinardó,100+,2017,7,38,la Teixonera,0
Horta-Guinardó,100+,2017,7,39,Sant Genís dels Agudells,0
Horta-Guinardó,100+,2017,7,40,Montbau,0
Horta-Guinardó,100+,2017,7,41,la Vall d'Hebron,0
Horta-Guinardó,100+,2017,7,42,la Clota,0
Horta-Guinardó,100+,2017,7,43,Horta,0
Nou Barris,100+,2017,8,44,Vilapicina i la Torre Llobeta,0
Nou Barris,100+,2017,8,45,Porta,0
Nou Barris,100+,2017,8,46,el Turó de la Peira,0
Nou Barris,100+,2017,8,47,Can Peguera,0
Nou Barris,100+,2017,8,48,la Guineueta,0
Nou Barris,100+,2017,8,49,Canyelles,0
Nou Barris,100+,2017,8,50,les Roquetes,0
Nou Barris,100+,2017,8,51,Verdun,0
Nou Barris,100+,2017,8,52,la Prosperitat,0
Nou Barris,100+,2017,8,53,la Trinitat Nova,0
Nou Barris,100+,2017,8,54,Torre Baró,0
Nou Barris,100+,2017,8,55,Ciutat Meridiana,0
Nou Barris,100+,2017,8,56,Vallbona,0
Sant Andreu,100+,2017,9,57,la Trinitat Vella,0
Sant Andreu,100+,2017,9,58,Baró de Viver,0
Sant Andreu,100+,2017,9,59,el Bon Pastor,0
Sant Andreu,100+,2017,9,60,Sant Andreu,0
Sant Andreu,100+,2017,9,61,la Sagrera,0
Sant Andreu,100+,2017,9,62,el Congrés i els Indians,0
Sant Andreu,100+,2017,9,63,Navas,0
Sant Martí,100+,2017,10,64,el Camp de l'Arpa del Clot,0
Sant Martí,100+,2017,10,65,el Clot,0
Sant Martí,100+,2017,10,66,el Parc i la Llacuna del Poblenou,0
Sant Martí,100+,2017,10,67,la Vila Olímpica del Poblenou,0
Sant Martí,100+,2017,10,68,el Poblenou,0
Sant Martí,100+,2017,10,69,Diagonal Mar i el Front Marítim del Poblenou,0
Sant Martí,100+,2017,10,70,el Besòs i el Maresme,0
Sant Martí,100+,2017,10,71,Provençals del Poblenou,0
Sant Martí,100+,2017,10,72,Sant Martí de Provençals,0
Sant Martí,100+,2017,10,73,la Verneda i la Pau,0
Ciutat Vella,0-4,2018,1,1,el Raval,137
Ciutat Vella,0-4,2018,1,2,el Barri Gòtic,72
Ciutat Vella,0-4,2018,1,3,la Barceloneta,30
Ciutat Vella,0-4,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",67
Eixample,0-4,2018,2,5,el Fort Pienc,77
Eixample,0-4,2018,2,6,la Sagrada Família,120
Eixample,0-4,2018,2,7,la Dreta de l'Eixample,104
Eixample,0-4,2018,2,8,l'Antiga Esquerra de l'Eixample,96
Eixample,0-4,2018,2,9,la Nova Esquerra de l'Eixample,109
Eixample,0-4,2018,2,10,Sant Antoni,74
Sants-Montjuïc,0-4,2018,3,11,el Poble Sec,97
Sants-Montjuïc,0-4,2018,3,12,la Marina del Prat Vermell,3
Sants-Montjuïc,0-4,2018,3,13,la Marina de Port,78
Sants-Montjuïc,0-4,2018,3,14,la Font de la Guatlla,19
Sants-Montjuïc,0-4,2018,3,15,Hostafrancs,41
Sants-Montjuïc,0-4,2018,3,16,la Bordeta,45
Sants-Montjuïc,0-4,2018,3,17,Sants - Badal,73
Sants-Montjuïc,0-4,2018,3,18,Sants,117
Les Corts,0-4,2018,4,19,les Corts,139
Les Corts,0-4,2018,4,20,la Maternitat i Sant Ramon,71
Les Corts,0-4,2018,4,21,Pedralbes,28
Sarrià-Sant Gervasi,0-4,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",4
Sarrià-Sant Gervasi,0-4,2018,5,23,Sarrià,78
Sarrià-Sant Gervasi,0-4,2018,5,24,les Tres Torres,45
Sarrià-Sant Gervasi,0-4,2018,5,25,Sant Gervasi - la Bonanova,67
Sarrià-Sant Gervasi,0-4,2018,5,26,Sant Gervasi - Galvany,137
Sarrià-Sant Gervasi,0-4,2018,5,27,el Putxet i el Farró,62
Gràcia,0-4,2018,6,28,Vallcarca i els Penitents,25
Gràcia,0-4,2018,6,29,el Coll,10
Gràcia,0-4,2018,6,30,la Salut,23
Gràcia,0-4,2018,6,31,la Vila de Gràcia,91
Gràcia,0-4,2018,6,32,el Camp d'en Grassot i Gràcia Nova,68
Horta-Guinardó,0-4,2018,7,33,el Baix Guinardó,43
Horta-Guinardó,0-4,2018,7,34,Can Baró,19
Horta-Guinardó,0-4,2018,7,35,el Guinardó,66
Horta-Guinardó,0-4,2018,7,36,la Font d'en Fargues,15
Horta-Guinardó,0-4,2018,7,37,el Carmel,56
Horta-Guinardó,0-4,2018,7,38,la Teixonera,21
Horta-Guinardó,0-4,2018,7,39,Sant Genís dels Agudells,21
Horta-Guinardó,0-4,2018,7,40,Montbau,9
Horta-Guinardó,0-4,2018,7,41,la Vall d'Hebron,13
Horta-Guinardó,0-4,2018,7,42,la Clota,3
Horta-Guinardó,0-4,2018,7,43,Horta,87
Nou Barris,0-4,2018,8,44,Vilapicina i la Torre Llobeta,54
Nou Barris,0-4,2018,8,45,Porta,72
Nou Barris,0-4,2018,8,46,el Turó de la Peira,34
Nou Barris,0-4,2018,8,47,Can Peguera,6
Nou Barris,0-4,2018,8,48,la Guineueta,25
Nou Barris,0-4,2018,8,49,Canyelles,11
Nou Barris,0-4,2018,8,50,les Roquetes,43
Nou Barris,0-4,2018,8,51,Verdun,37
Nou Barris,0-4,2018,8,52,la Prosperitat,56
Nou Barris,0-4,2018,8,53,la Trinitat Nova,33
Nou Barris,0-4,2018,8,54,Torre Baró,7
Nou Barris,0-4,2018,8,55,Ciutat Meridiana,45
Nou Barris,0-4,2018,8,56,Vallbona,2
Sant Andreu,0-4,2018,9,57,la Trinitat Vella,39
Sant Andreu,0-4,2018,9,58,Baró de Viver,8
Sant Andreu,0-4,2018,9,59,el Bon Pastor,46
Sant Andreu,0-4,2018,9,60,Sant Andreu,83
Sant Andreu,0-4,2018,9,61,la Sagrera,63
Sant Andreu,0-4,2018,9,62,el Congrés i els Indians,27
Sant Andreu,0-4,2018,9,63,Navas,38
Sant Martí,0-4,2018,10,64,el Camp de l'Arpa del Clot,81
Sant Martí,0-4,2018,10,65,el Clot,47
Sant Martí,0-4,2018,10,66,el Parc i la Llacuna del Poblenou,26
Sant Martí,0-4,2018,10,67,la Vila Olímpica del Poblenou,39
Sant Martí,0-4,2018,10,68,el Poblenou,62
Sant Martí,0-4,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,48
Sant Martí,0-4,2018,10,70,el Besòs i el Maresme,129
Sant Martí,0-4,2018,10,71,Provençals del Poblenou,54
Sant Martí,0-4,2018,10,72,Sant Martí de Provençals,44
Sant Martí,0-4,2018,10,73,la Verneda i la Pau,60
Ciutat Vella,5-9,2018,1,1,el Raval,133
Ciutat Vella,5-9,2018,1,2,el Barri Gòtic,59
Ciutat Vella,5-9,2018,1,3,la Barceloneta,14
Ciutat Vella,5-9,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",46
Eixample,5-9,2018,2,5,el Fort Pienc,53
Eixample,5-9,2018,2,6,la Sagrada Família,80
Eixample,5-9,2018,2,7,la Dreta de l'Eixample,67
Eixample,5-9,2018,2,8,l'Antiga Esquerra de l'Eixample,52
Eixample,5-9,2018,2,9,la Nova Esquerra de l'Eixample,61
Eixample,5-9,2018,2,10,Sant Antoni,44
Sants-Montjuïc,5-9,2018,3,11,el Poble Sec,69
Sants-Montjuïc,5-9,2018,3,12,la Marina del Prat Vermell,3
Sants-Montjuïc,5-9,2018,3,13,la Marina de Port,82
Sants-Montjuïc,5-9,2018,3,14,la Font de la Guatlla,6
Sants-Montjuïc,5-9,2018,3,15,Hostafrancs,35
Sants-Montjuïc,5-9,2018,3,16,la Bordeta,35
Sants-Montjuïc,5-9,2018,3,17,Sants - Badal,55
Sants-Montjuïc,5-9,2018,3,18,Sants,84
Les Corts,5-9,2018,4,19,les Corts,80
Les Corts,5-9,2018,4,20,la Maternitat i Sant Ramon,54
Les Corts,5-9,2018,4,21,Pedralbes,45
Sarrià-Sant Gervasi,5-9,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",7
Sarrià-Sant Gervasi,5-9,2018,5,23,Sarrià,77
Sarrià-Sant Gervasi,5-9,2018,5,24,les Tres Torres,38
Sarrià-Sant Gervasi,5-9,2018,5,25,Sant Gervasi - la Bonanova,55
Sarrià-Sant Gervasi,5-9,2018,5,26,Sant Gervasi - Galvany,102
Sarrià-Sant Gervasi,5-9,2018,5,27,el Putxet i el Farró,47
Gràcia,5-9,2018,6,28,Vallcarca i els Penitents,15
Gràcia,5-9,2018,6,29,el Coll,8
Gràcia,5-9,2018,6,30,la Salut,33
Gràcia,5-9,2018,6,31,la Vila de Gràcia,55
Gràcia,5-9,2018,6,32,el Camp d'en Grassot i Gràcia Nova,50
Horta-Guinardó,5-9,2018,7,33,el Baix Guinardó,35
Horta-Guinardó,5-9,2018,7,34,Can Baró,16
Horta-Guinardó,5-9,2018,7,35,el Guinardó,38
Horta-Guinardó,5-9,2018,7,36,la Font d'en Fargues,18
Horta-Guinardó,5-9,2018,7,37,el Carmel,60
Horta-Guinardó,5-9,2018,7,38,la Teixonera,23
Horta-Guinardó,5-9,2018,7,39,Sant Genís dels Agudells,15
Horta-Guinardó,5-9,2018,7,40,Montbau,14
Horta-Guinardó,5-9,2018,7,41,la Vall d'Hebron,7
Horta-Guinardó,5-9,2018,7,42,la Clota,0
Horta-Guinardó,5-9,2018,7,43,Horta,54
Nou Barris,5-9,2018,8,44,Vilapicina i la Torre Llobeta,45
Nou Barris,5-9,2018,8,45,Porta,65
Nou Barris,5-9,2018,8,46,el Turó de la Peira,28
Nou Barris,5-9,2018,8,47,Can Peguera,6
Nou Barris,5-9,2018,8,48,la Guineueta,12
Nou Barris,5-9,2018,8,49,Canyelles,10
Nou Barris,5-9,2018,8,50,les Roquetes,39
Nou Barris,5-9,2018,8,51,Verdun,33
Nou Barris,5-9,2018,8,52,la Prosperitat,47
Nou Barris,5-9,2018,8,53,la Trinitat Nova,26
Nou Barris,5-9,2018,8,54,Torre Baró,10
Nou Barris,5-9,2018,8,55,Ciutat Meridiana,38
Nou Barris,5-9,2018,8,56,Vallbona,8
Sant Andreu,5-9,2018,9,57,la Trinitat Vella,37
Sant Andreu,5-9,2018,9,58,Baró de Viver,5
Sant Andreu,5-9,2018,9,59,el Bon Pastor,38
Sant Andreu,5-9,2018,9,60,Sant Andreu,48
Sant Andreu,5-9,2018,9,61,la Sagrera,41
Sant Andreu,5-9,2018,9,62,el Congrés i els Indians,26
Sant Andreu,5-9,2018,9,63,Navas,39
Sant Martí,5-9,2018,10,64,el Camp de l'Arpa del Clot,67
Sant Martí,5-9,2018,10,65,el Clot,37
Sant Martí,5-9,2018,10,66,el Parc i la Llacuna del Poblenou,23
Sant Martí,5-9,2018,10,67,la Vila Olímpica del Poblenou,21
Sant Martí,5-9,2018,10,68,el Poblenou,39
Sant Martí,5-9,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,18
Sant Martí,5-9,2018,10,70,el Besòs i el Maresme,106
Sant Martí,5-9,2018,10,71,Provençals del Poblenou,38
Sant Martí,5-9,2018,10,72,Sant Martí de Provençals,32
Sant Martí,5-9,2018,10,73,la Verneda i la Pau,40
Ciutat Vella,10-14,2018,1,1,el Raval,97
Ciutat Vella,10-14,2018,1,2,el Barri Gòtic,53
Ciutat Vella,10-14,2018,1,3,la Barceloneta,19
Ciutat Vella,10-14,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",48
Eixample,10-14,2018,2,5,el Fort Pienc,57
Eixample,10-14,2018,2,6,la Sagrada Família,83
Eixample,10-14,2018,2,7,la Dreta de l'Eixample,59
Eixample,10-14,2018,2,8,l'Antiga Esquerra de l'Eixample,56
Eixample,10-14,2018,2,9,la Nova Esquerra de l'Eixample,73
Eixample,10-14,2018,2,10,Sant Antoni,43
Sants-Montjuïc,10-14,2018,3,11,el Poble Sec,80
Sants-Montjuïc,10-14,2018,3,12,la Marina del Prat Vermell,0
Sants-Montjuïc,10-14,2018,3,13,la Marina de Port,72
Sants-Montjuïc,10-14,2018,3,14,la Font de la Guatlla,20
Sants-Montjuïc,10-14,2018,3,15,Hostafrancs,23
Sants-Montjuïc,10-14,2018,3,16,la Bordeta,29
Sants-Montjuïc,10-14,2018,3,17,Sants - Badal,42
Sants-Montjuïc,10-14,2018,3,18,Sants,90
Les Corts,10-14,2018,4,19,les Corts,61
Les Corts,10-14,2018,4,20,la Maternitat i Sant Ramon,41
Les Corts,10-14,2018,4,21,Pedralbes,37
Sarrià-Sant Gervasi,10-14,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",3
Sarrià-Sant Gervasi,10-14,2018,5,23,Sarrià,68
Sarrià-Sant Gervasi,10-14,2018,5,24,les Tres Torres,53
Sarrià-Sant Gervasi,10-14,2018,5,25,Sant Gervasi - la Bonanova,92
Sarrià-Sant Gervasi,10-14,2018,5,26,Sant Gervasi - Galvany,105
Sarrià-Sant Gervasi,10-14,2018,5,27,el Putxet i el Farró,46
Gràcia,10-14,2018,6,28,Vallcarca i els Penitents,24
Gràcia,10-14,2018,6,29,el Coll,6
Gràcia,10-14,2018,6,30,la Salut,23
Gràcia,10-14,2018,6,31,la Vila de Gràcia,42
Gràcia,10-14,2018,6,32,el Camp d'en Grassot i Gràcia Nova,46
Horta-Guinardó,10-14,2018,7,33,el Baix Guinardó,26
Horta-Guinardó,10-14,2018,7,34,Can Baró,13
Horta-Guinardó,10-14,2018,7,35,el Guinardó,46
Horta-Guinardó,10-14,2018,7,36,la Font d'en Fargues,10
Horta-Guinardó,10-14,2018,7,37,el Carmel,54
Horta-Guinardó,10-14,2018,7,38,la Teixonera,21
Horta-Guinardó,10-14,2018,7,39,Sant Genís dels Agudells,38
Horta-Guinardó,10-14,2018,7,40,Montbau,10
Horta-Guinardó,10-14,2018,7,41,la Vall d'Hebron,4
Horta-Guinardó,10-14,2018,7,42,la Clota,0
Horta-Guinardó,10-14,2018,7,43,Horta,57
Nou Barris,10-14,2018,8,44,Vilapicina i la Torre Llobeta,50
Nou Barris,10-14,2018,8,45,Porta,51
Nou Barris,10-14,2018,8,46,el Turó de la Peira,33
Nou Barris,10-14,2018,8,47,Can Peguera,5
Nou Barris,10-14,2018,8,48,la Guineueta,19
Nou Barris,10-14,2018,8,49,Canyelles,5
Nou Barris,10-14,2018,8,50,les Roquetes,47
Nou Barris,10-14,2018,8,51,Verdun,29
Nou Barris,10-14,2018,8,52,la Prosperitat,42
Nou Barris,10-14,2018,8,53,la Trinitat Nova,15
Nou Barris,10-14,2018,8,54,Torre Baró,5
Nou Barris,10-14,2018,8,55,Ciutat Meridiana,27
Nou Barris,10-14,2018,8,56,Vallbona,3
Sant Andreu,10-14,2018,9,57,la Trinitat Vella,18
Sant Andreu,10-14,2018,9,58,Baró de Viver,2
Sant Andreu,10-14,2018,9,59,el Bon Pastor,21
Sant Andreu,10-14,2018,9,60,Sant Andreu,45
Sant Andreu,10-14,2018,9,61,la Sagrera,49
Sant Andreu,10-14,2018,9,62,el Congrés i els Indians,16
Sant Andreu,10-14,2018,9,63,Navas,26
Sant Martí,10-14,2018,10,64,el Camp de l'Arpa del Clot,61
Sant Martí,10-14,2018,10,65,el Clot,35
Sant Martí,10-14,2018,10,66,el Parc i la Llacuna del Poblenou,13
Sant Martí,10-14,2018,10,67,la Vila Olímpica del Poblenou,10
Sant Martí,10-14,2018,10,68,el Poblenou,38
Sant Martí,10-14,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,13
Sant Martí,10-14,2018,10,70,el Besòs i el Maresme,85
Sant Martí,10-14,2018,10,71,Provençals del Poblenou,19
Sant Martí,10-14,2018,10,72,Sant Martí de Provençals,28
Sant Martí,10-14,2018,10,73,la Verneda i la Pau,40
Ciutat Vella,15-19,2018,1,1,el Raval,312
Ciutat Vella,15-19,2018,1,2,el Barri Gòtic,125
Ciutat Vella,15-19,2018,1,3,la Barceloneta,57
Ciutat Vella,15-19,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",228
Eixample,15-19,2018,2,5,el Fort Pienc,90
Eixample,15-19,2018,2,6,la Sagrada Família,150
Eixample,15-19,2018,2,7,la Dreta de l'Eixample,110
Eixample,15-19,2018,2,8,l'Antiga Esquerra de l'Eixample,94
Eixample,15-19,2018,2,9,la Nova Esquerra de l'Eixample,134
Eixample,15-19,2018,2,10,Sant Antoni,104
Sants-Montjuïc,15-19,2018,3,11,el Poble Sec,200
Sants-Montjuïc,15-19,2018,3,12,la Marina del Prat Vermell,4
Sants-Montjuïc,15-19,2018,3,13,la Marina de Port,108
Sants-Montjuïc,15-19,2018,3,14,la Font de la Guatlla,24
Sants-Montjuïc,15-19,2018,3,15,Hostafrancs,49
Sants-Montjuïc,15-19,2018,3,16,la Bordeta,34
Sants-Montjuïc,15-19,2018,3,17,Sants - Badal,74
Sants-Montjuïc,15-19,2018,3,18,Sants,135
Les Corts,15-19,2018,4,19,les Corts,113
Les Corts,15-19,2018,4,20,la Maternitat i Sant Ramon,58
Les Corts,15-19,2018,4,21,Pedralbes,51
Sarrià-Sant Gervasi,15-19,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",12
Sarrià-Sant Gervasi,15-19,2018,5,23,Sarrià,83
Sarrià-Sant Gervasi,15-19,2018,5,24,les Tres Torres,46
Sarrià-Sant Gervasi,15-19,2018,5,25,Sant Gervasi - la Bonanova,111
Sarrià-Sant Gervasi,15-19,2018,5,26,Sant Gervasi - Galvany,114
Sarrià-Sant Gervasi,15-19,2018,5,27,el Putxet i el Farró,68
Gràcia,15-19,2018,6,28,Vallcarca i els Penitents,28
Gràcia,15-19,2018,6,29,el Coll,20
Gràcia,15-19,2018,6,30,la Salut,55
Gràcia,15-19,2018,6,31,la Vila de Gràcia,115
Gràcia,15-19,2018,6,32,el Camp d'en Grassot i Gràcia Nova,49
Horta-Guinardó,15-19,2018,7,33,el Baix Guinardó,57
Horta-Guinardó,15-19,2018,7,34,Can Baró,27
Horta-Guinardó,15-19,2018,7,35,el Guinardó,82
Horta-Guinardó,15-19,2018,7,36,la Font d'en Fargues,8
Horta-Guinardó,15-19,2018,7,37,el Carmel,90
Horta-Guinardó,15-19,2018,7,38,la Teixonera,33
Horta-Guinardó,15-19,2018,7,39,Sant Genís dels Agudells,64
Horta-Guinardó,15-19,2018,7,40,Montbau,17
Horta-Guinardó,15-19,2018,7,41,la Vall d'Hebron,6
Horta-Guinardó,15-19,2018,7,42,la Clota,4
Horta-Guinardó,15-19,2018,7,43,Horta,86
Nou Barris,15-19,2018,8,44,Vilapicina i la Torre Llobeta,70
Nou Barris,15-19,2018,8,45,Porta,98
Nou Barris,15-19,2018,8,46,el Turó de la Peira,44
Nou Barris,15-19,2018,8,47,Can Peguera,2
Nou Barris,15-19,2018,8,48,la Guineueta,23
Nou Barris,15-19,2018,8,49,Canyelles,9
Nou Barris,15-19,2018,8,50,les Roquetes,82
Nou Barris,15-19,2018,8,51,Verdun,46
Nou Barris,15-19,2018,8,52,la Prosperitat,81
Nou Barris,15-19,2018,8,53,la Trinitat Nova,27
Nou Barris,15-19,2018,8,54,Torre Baró,6
Nou Barris,15-19,2018,8,55,Ciutat Meridiana,59
Nou Barris,15-19,2018,8,56,Vallbona,2
Sant Andreu,15-19,2018,9,57,la Trinitat Vella,54
Sant Andreu,15-19,2018,9,58,Baró de Viver,5
Sant Andreu,15-19,2018,9,59,el Bon Pastor,48
Sant Andreu,15-19,2018,9,60,Sant Andreu,104
Sant Andreu,15-19,2018,9,61,la Sagrera,70
Sant Andreu,15-19,2018,9,62,el Congrés i els Indians,40
Sant Andreu,15-19,2018,9,63,Navas,59
Sant Martí,15-19,2018,10,64,el Camp de l'Arpa del Clot,84
Sant Martí,15-19,2018,10,65,el Clot,52
Sant Martí,15-19,2018,10,66,el Parc i la Llacuna del Poblenou,83
Sant Martí,15-19,2018,10,67,la Vila Olímpica del Poblenou,12
Sant Martí,15-19,2018,10,68,el Poblenou,62
Sant Martí,15-19,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,27
Sant Martí,15-19,2018,10,70,el Besòs i el Maresme,130
Sant Martí,15-19,2018,10,71,Provençals del Poblenou,38
Sant Martí,15-19,2018,10,72,Sant Martí de Provençals,56
Sant Martí,15-19,2018,10,73,la Verneda i la Pau,64
Ciutat Vella,20-24,2018,1,1,el Raval,988
Ciutat Vella,20-24,2018,1,2,el Barri Gòtic,627
Ciutat Vella,20-24,2018,1,3,la Barceloneta,306
Ciutat Vella,20-24,2018,1,4,"Sant Pere, Santa Caterina i la Ribera",468
Eixample,20-24,2018,2,5,el Fort Pienc,358
Eixample,20-24,2018,2,6,la Sagrada Família,569
Eixample,20-24,2018,2,7,la Dreta de l'Eixample,455
Eixample,20-24,2018,2,8,l'Antiga Esquerra de l'Eixample,553
Eixample,20-24,2018,2,9,la Nova Esquerra de l'Eixample,542
Eixample,20-24,2018,2,10,Sant Antoni,382
Sants-Montjuïc,20-24,2018,3,11,el Poble Sec,457
Sants-Montjuïc,20-24,2018,3,12,la Marina del Prat Vermell,6
Sants-Montjuïc,20-24,2018,3,13,la Marina de Port,222
Sants-Montjuïc,20-24,2018,3,14,la Font de la Guatlla,84
Sants-Montjuïc,20-24,2018,3,15,Hostafrancs,174
Sants-Montjuïc,20-24,2018,3,16,la Bordeta,142
Sants-Montjuïc,20-24,2018,3,17,Sants - Badal,213
Sants-Montjuïc,20-24,2018,3,18,Sants,468
Les Corts,20-24,2018,4,19,les Corts,268
Les Corts,20-24,2018,4,20,la Maternitat i Sant Ramon,168
Les Corts,20-24,2018,4,21,Pedralbes,72
Sarrià-Sant Gervasi,20-24,2018,5,22,"Vallvidrera, el Tibidabo i les Planes",11
Sarrià-Sant Gervasi,20-24,2018,5,23,Sarrià,97
Sarrià-Sant Gervasi,20-24,2018,5,24,les Tres Torres,58
Sarrià-Sant Gervasi,20-24,2018,5,25,Sant Gervasi - la Bonanova,133
Sarrià-Sant Gervasi,20-24,2018,5,26,Sant Gervasi - Galvany,224
Sarrià-Sant Gervasi,20-24,2018,5,27,el Putxet i el Farró,182
Gràcia,20-24,2018,6,28,Vallcarca i els Penitents,94
Gràcia,20-24,2018,6,29,el Coll,55
Gràcia,20-24,2018,6,30,la Salut,79
Gràcia,20-24,2018,6,31,la Vila de Gràcia,463
Gràcia,20-24,2018,6,32,el Camp d'en Grassot i Gràcia Nova,244
Horta-Guinardó,20-24,2018,7,33,el Baix Guinardó,173
Horta-Guinardó,20-24,2018,7,34,Can Baró,47
Horta-Guinardó,20-24,2018,7,35,el Guinardó,197
Horta-Guinardó,20-24,2018,7,36,la Font d'en Fargues,25
Horta-Guinardó,20-24,2018,7,37,el Carmel,214
Horta-Guinardó,20-24,2018,7,38,la Teixonera,67
Horta-Guinardó,20-24,2018,7,39,Sant Genís dels Agudells,44
Horta-Guinardó,20-24,2018,7,40,Montbau,40
Horta-Guinardó,20-24,2018,7,41,la Vall d'Hebron,20
Horta-Guinardó,20-24,2018,7,42,la Clota,5
Horta-Guinardó,20-24,2018,7,43,Horta,227
Nou Barris,20-24,2018,8,44,Vilapicina i la Torre Llobeta,140
Nou Barris,20-24,2018,8,45,Porta,276
Nou Barris,20-24,2018,8,46,el Turó de la Peira,107
Nou Barris,20-24,2018,8,47,Can Peguera,5
Nou Barris,20-24,2018,8,48,la Guineueta,59
Nou Barris,20-24,2018,8,49,Canyelles,16
Nou Barris,20-24,2018,8,50,les Roquetes,143
Nou Barris,20-24,2018,8,51,Verdun,106
Nou Barris,20-24,2018,8,52,la Prosperitat,177
Nou Barris,20-24,2018,8,53,la Trinitat Nova,76
Nou Barris,20-24,2018,8,54,Torre Baró,12
Nou Barris,20-24,2018,8,55,Ciutat Meridiana,106
Nou Barris,20-24,2018,8,56,Vallbona,5
Sant Andreu,20-24,2018,9,57,la Trinitat Vella,88
Sant Andreu,20-24,2018,9,58,Baró de Viver,18
Sant Andreu,20-24,2018,9,59,el Bon Pastor,92
Sant Andreu,20-24,2018,9,60,Sant Andreu,201
Sant Andreu,20-24,2018,9,61,la Sagrera,154
Sant Andreu,20-24,2018,9,62,el Congrés i els Indians,90
Sant Andreu,20-24,2018,9,63,Navas,155
Sant Martí,20-24,2018,10,64,el Camp de l'Arpa del Clot,299
Sant Martí,20-24,2018,10,65,el Clot,166
Sant Martí,20-24,2018,10,66,el Parc i la Llacuna del Poblenou,144
Sant Martí,20-24,2018,10,67,la Vila Olímpica del Poblenou,34
Sant Martí,20-24,2018,10,68,el Poblenou,180
Sant Martí,20-24,2018,10,69,Diagonal Mar i el Front Marítim del Poblenou,42
Sant Martí,20-24,2018,10,70,el Besòs i el Maresme,273
Sant Martí,20-24,2018,10,71,Provençals del Poblenou,119
Sant Martí,20-24,2018,10,72,Sant Martí de Provençals,148
