index,districtName,year,districtCode,neighborhoodName,sex,count,Latitude_d,Longitude_d,Latitude_n,Longitude_n,totCount,percent
0,Sant Andreu,2015,9,Baró de Viver,Female,65,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,101,64.36
1,Sant Andreu,2015,9,Baró de Viver,Male,36,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,101,35.64
2,Horta-Guinardó,2015,7,Can Baró,Female,133,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,261,50.96
3,Horta-Guinardó,2015,7,Can Baró,Male,128,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,261,49.04
4,Nou Barris,2015,8,Can Peguera,Female,27,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,53,50.94
5,Nou Barris,2015,8,Can Peguera,Male,26,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,53,49.06
6,Nou Barris,2015,8,Canyelles,Female,89,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,161,55.28
7,Nou Barris,2015,8,Canyelles,Male,72,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,161,44.72
8,Nou Barris,2015,8,Ciutat Meridiana,Female,262,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,548,47.81
9,Nou Barris,2015,8,Ciutat Meridiana,Male,286,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,548,52.19
10,Sant Martí,2015,10,Diagonal Mar i el Front Marítim del Poblenou,Female,216,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,457,47.26
11,Sant Martí,2015,10,Diagonal Mar i el Front Marítim del Poblenou,Male,241,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,457,52.74
12,Horta-Guinardó,2015,7,Horta,Female,293,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,612,47.88
13,Horta-Guinardó,2015,7,Horta,Male,319,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,612,52.12
14,Sants-Montjuïc,2015,3,Hostafrancs,Female,324,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,680,47.65
15,Sants-Montjuïc,2015,3,Hostafrancs,Male,356,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,680,52.35
16,Horta-Guinardó,2015,7,Montbau,Female,60,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,121,49.59
17,Horta-Guinardó,2015,7,Montbau,Male,61,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,121,50.41
18,Sant Andreu,2015,9,Navas,Female,320,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,639,50.08
19,Sant Andreu,2015,9,Navas,Male,319,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,639,49.92
20,Les Corts,2015,4,Pedralbes,Female,193,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,401,48.13
21,Les Corts,2015,4,Pedralbes,Male,208,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,401,51.87
22,Nou Barris,2015,8,Porta,Female,312,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,614,50.81
23,Nou Barris,2015,8,Porta,Male,302,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,614,49.19
24,Sant Martí,2015,10,Provençals del Poblenou,Female,269,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,570,47.19
25,Sant Martí,2015,10,Provençals del Poblenou,Male,301,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,570,52.81
26,Sant Andreu,2015,9,Sant Andreu,Female,702,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1408,49.86
27,Sant Andreu,2015,9,Sant Andreu,Male,706,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1408,50.14
28,Eixample,2015,2,Sant Antoni,Female,645,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1371,47.05
29,Eixample,2015,2,Sant Antoni,Male,726,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1371,52.95
30,Horta-Guinardó,2015,7,Sant Genís dels Agudells,Female,123,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,240,51.25
31,Horta-Guinardó,2015,7,Sant Genís dels Agudells,Male,117,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,240,48.75
32,Sarrià-Sant Gervasi,2015,5,Sant Gervasi - Galvany,Female,721,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1307,55.16
33,Sarrià-Sant Gervasi,2015,5,Sant Gervasi - Galvany,Male,586,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1307,44.84
34,Sarrià-Sant Gervasi,2015,5,Sant Gervasi - la Bonanova,Female,407,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,773,52.65
35,Sarrià-Sant Gervasi,2015,5,Sant Gervasi - la Bonanova,Male,366,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,773,47.35
36,Sant Martí,2015,10,Sant Martí de Provençals,Female,363,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,698,52.01
37,Sant Martí,2015,10,Sant Martí de Provençals,Male,335,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,698,47.99
38,Ciutat Vella,2015,1,"Sant Pere, Santa Caterina i la Ribera",Female,520,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,1084,47.97
39,Ciutat Vella,2015,1,"Sant Pere, Santa Caterina i la Ribera",Male,564,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,1084,52.03
40,Sants-Montjuïc,2015,3,Sants,Female,896,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,1814,49.39
41,Sants-Montjuïc,2015,3,Sants,Male,918,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,1814,50.61
42,Sants-Montjuïc,2015,3,Sants - Badal,Female,569,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1137,50.04
43,Sants-Montjuïc,2015,3,Sants - Badal,Male,568,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1137,49.96
44,Sarrià-Sant Gervasi,2015,5,Sarrià,Female,368,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,717,51.32
45,Sarrià-Sant Gervasi,2015,5,Sarrià,Male,349,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,717,48.68
46,Nou Barris,2015,8,Torre Baró,Female,43,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,90,47.78
47,Nou Barris,2015,8,Torre Baró,Male,47,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,90,52.22
48,Nou Barris,2015,8,Vallbona,Female,21,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,45,46.67
49,Nou Barris,2015,8,Vallbona,Male,24,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,45,53.33
50,Gràcia,2015,6,Vallcarca i els Penitents,Female,201,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,421,47.74
51,Gràcia,2015,6,Vallcarca i els Penitents,Male,220,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,421,52.26
52,Sarrià-Sant Gervasi,2015,5,"Vallvidrera, el Tibidabo i les Planes",Female,90,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,178,50.56
53,Sarrià-Sant Gervasi,2015,5,"Vallvidrera, el Tibidabo i les Planes",Male,88,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,178,49.44
54,Nou Barris,2015,8,Verdun,Female,206,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,409,50.37
55,Nou Barris,2015,8,Verdun,Male,203,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,409,49.63
56,Nou Barris,2015,8,Vilapicina i la Torre Llobeta,Female,344,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,666,51.65
57,Nou Barris,2015,8,Vilapicina i la Torre Llobeta,Male,322,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,666,48.35
58,Horta-Guinardó,2015,7,el Baix Guinardó,Female,394,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,761,51.77
59,Horta-Guinardó,2015,7,el Baix Guinardó,Male,367,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,761,48.23
60,Ciutat Vella,2015,1,el Barri Gòtic,Female,337,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,772,43.65
61,Ciutat Vella,2015,1,el Barri Gòtic,Male,435,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,772,56.35
62,Sant Martí,2015,10,el Besòs i el Maresme,Female,561,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1270,44.17
63,Sant Martí,2015,10,el Besòs i el Maresme,Male,709,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1270,55.83
64,Sant Andreu,2015,9,el Bon Pastor,Female,184,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,429,42.89
65,Sant Andreu,2015,9,el Bon Pastor,Male,245,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,429,57.11
66,Gràcia,2015,6,el Camp d'en Grassot i Gràcia Nova,Female,471,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,935,50.37
67,Gràcia,2015,6,el Camp d'en Grassot i Gràcia Nova,Male,464,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,935,49.63
68,Sant Martí,2015,10,el Camp de l'Arpa del Clot,Female,654,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1277,51.21
69,Sant Martí,2015,10,el Camp de l'Arpa del Clot,Male,623,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1277,48.79
70,Horta-Guinardó,2015,7,el Carmel,Female,507,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,956,53.03
71,Horta-Guinardó,2015,7,el Carmel,Male,449,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,956,46.97
72,Sant Martí,2015,10,el Clot,Female,437,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,842,51.9
73,Sant Martí,2015,10,el Clot,Male,405,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,842,48.1
74,Gràcia,2015,6,el Coll,Female,108,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,227,47.58
75,Gràcia,2015,6,el Coll,Male,119,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,227,52.42
76,Sant Andreu,2015,9,el Congrés i els Indians,Female,222,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,422,52.61
77,Sant Andreu,2015,9,el Congrés i els Indians,Male,200,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,422,47.39
78,Eixample,2015,2,el Fort Pienc,Female,533,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1052,50.67
79,Eixample,2015,2,el Fort Pienc,Male,519,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1052,49.33
80,Horta-Guinardó,2015,7,el Guinardó,Female,579,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1066,54.32
81,Horta-Guinardó,2015,7,el Guinardó,Male,487,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1066,45.68
82,Sant Martí,2015,10,el Parc i la Llacuna del Poblenou,Female,263,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,534,49.25
83,Sant Martí,2015,10,el Parc i la Llacuna del Poblenou,Male,271,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,534,50.75
84,Sants-Montjuïc,2015,3,el Poble Sec,Female,902,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,1870,48.24
85,Sants-Montjuïc,2015,3,el Poble Sec,Male,968,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,1870,51.76
86,Sant Martí,2015,10,el Poblenou,Female,515,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,992,51.92
87,Sant Martí,2015,10,el Poblenou,Male,477,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,992,48.08
88,Sarrià-Sant Gervasi,2015,5,el Putxet i el Farró,Female,429,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,837,51.25
89,Sarrià-Sant Gervasi,2015,5,el Putxet i el Farró,Male,408,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,837,48.75
90,Ciutat Vella,2015,1,el Raval,Female,993,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,2534,39.19
91,Ciutat Vella,2015,1,el Raval,Male,1541,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,2534,60.81
92,Nou Barris,2015,8,el Turó de la Peira,Female,261,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,484,53.93
93,Nou Barris,2015,8,el Turó de la Peira,Male,223,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,484,46.07
94,Eixample,2015,2,l'Antiga Esquerra de l'Eixample,Female,702,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,1377,50.98
95,Eixample,2015,2,l'Antiga Esquerra de l'Eixample,Male,675,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,1377,49.02
96,Ciutat Vella,2015,1,la Barceloneta,Female,316,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,642,49.22
97,Ciutat Vella,2015,1,la Barceloneta,Male,326,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,642,50.78
98,Sants-Montjuïc,2015,3,la Bordeta,Female,369,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,735,50.2
99,Sants-Montjuïc,2015,3,la Bordeta,Male,366,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,735,49.8
100,Horta-Guinardó,2015,7,la Clota,Female,9,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,20,45.0
101,Horta-Guinardó,2015,7,la Clota,Male,11,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,20,55.0
102,Eixample,2015,2,la Dreta de l'Eixample,Female,807,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,1480,54.53
103,Eixample,2015,2,la Dreta de l'Eixample,Male,673,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,1480,45.47
104,Horta-Guinardó,2015,7,la Font d'en Fargues,Female,105,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,196,53.57
105,Horta-Guinardó,2015,7,la Font d'en Fargues,Male,91,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,196,46.43
106,Sants-Montjuïc,2015,3,la Font de la Guatlla,Female,226,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,435,51.95
107,Sants-Montjuïc,2015,3,la Font de la Guatlla,Male,209,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,435,48.05
108,Nou Barris,2015,8,la Guineueta,Female,196,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,383,51.17
109,Nou Barris,2015,8,la Guineueta,Male,187,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,383,48.83
110,Sants-Montjuïc,2015,3,la Marina de Port,Female,502,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1048,47.9
111,Sants-Montjuïc,2015,3,la Marina de Port,Male,546,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1048,52.1
112,Sants-Montjuïc,2015,3,la Marina del Prat Vermell,Female,20,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,39,51.28
113,Sants-Montjuïc,2015,3,la Marina del Prat Vermell,Male,19,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,39,48.72
114,Les Corts,2015,4,la Maternitat i Sant Ramon,Female,453,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,853,53.11
115,Les Corts,2015,4,la Maternitat i Sant Ramon,Male,400,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,853,46.89
116,Eixample,2015,2,la Nova Esquerra de l'Eixample,Female,995,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,1936,51.39
117,Eixample,2015,2,la Nova Esquerra de l'Eixample,Male,941,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,1936,48.61
118,Nou Barris,2015,8,la Prosperitat,Female,393,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,772,50.91
119,Nou Barris,2015,8,la Prosperitat,Male,379,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,772,49.09
120,Eixample,2015,2,la Sagrada Família,Female,866,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,1683,51.46
121,Eixample,2015,2,la Sagrada Família,Male,817,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,1683,48.54
122,Sant Andreu,2015,9,la Sagrera,Female,419,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,783,53.51
123,Sant Andreu,2015,9,la Sagrera,Male,364,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,783,46.49
124,Gràcia,2015,6,la Salut,Female,204,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,371,54.99
125,Gràcia,2015,6,la Salut,Male,167,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,371,45.01
126,Horta-Guinardó,2015,7,la Teixonera,Female,159,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,317,50.16
127,Horta-Guinardó,2015,7,la Teixonera,Male,158,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,317,49.84
128,Nou Barris,2015,8,la Trinitat Nova,Female,136,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,278,48.92
129,Nou Barris,2015,8,la Trinitat Nova,Male,142,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,278,51.08
130,Sant Andreu,2015,9,la Trinitat Vella,Female,200,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,496,40.32
131,Sant Andreu,2015,9,la Trinitat Vella,Male,296,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,496,59.68
132,Horta-Guinardó,2015,7,la Vall d'Hebron,Female,53,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,108,49.07
133,Horta-Guinardó,2015,7,la Vall d'Hebron,Male,55,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,108,50.93
134,Sant Martí,2015,10,la Verneda i la Pau,Female,469,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,906,51.77
135,Sant Martí,2015,10,la Verneda i la Pau,Male,437,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,906,48.23
136,Sant Martí,2015,10,la Vila Olímpica del Poblenou,Female,132,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,260,50.77
137,Sant Martí,2015,10,la Vila Olímpica del Poblenou,Male,128,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,260,49.23
138,Gràcia,2015,6,la Vila de Gràcia,Female,931,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,1713,54.35
139,Gràcia,2015,6,la Vila de Gràcia,Male,782,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,1713,45.65
140,Les Corts,2015,4,les Corts,Female,737,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1412,52.2
141,Les Corts,2015,4,les Corts,Male,675,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1412,47.8
142,Nou Barris,2015,8,les Roquetes,Female,303,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,590,51.36
143,Nou Barris,2015,8,les Roquetes,Male,287,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,590,48.64
144,Sarrià-Sant Gervasi,2015,5,les Tres Torres,Female,245,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,436,56.19
145,Sarrià-Sant Gervasi,2015,5,les Tres Torres,Male,191,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,436,43.81
146,Sant Andreu,2016,9,Baró de Viver,Female,40,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,90,44.44
147,Sant Andreu,2016,9,Baró de Viver,Male,50,41.43505454638585,2.1933091722750544,41.44581467347341,2.19899775842406,90,55.56
148,Horta-Guinardó,2016,7,Can Baró,Female,129,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,247,52.23
149,Horta-Guinardó,2016,7,Can Baró,Male,118,41.42913982673942,2.150530914702001,41.4167603624773,2.162386553967649,247,47.77
150,Nou Barris,2016,8,Can Peguera,Female,27,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,54,50.0
151,Nou Barris,2016,8,Can Peguera,Male,27,41.44624399686965,2.175060174739923,41.43484212038238,2.1664501320817235,54,50.0
152,Nou Barris,2016,8,Canyelles,Female,79,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,162,48.77
153,Nou Barris,2016,8,Canyelles,Male,83,41.44624399686965,2.175060174739923,41.445032990983854,2.1634504252403164,162,51.23
154,Nou Barris,2016,8,Ciutat Meridiana,Female,188,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,392,47.96
155,Nou Barris,2016,8,Ciutat Meridiana,Male,204,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,392,52.04
156,Sant Martí,2016,10,Diagonal Mar i el Front Marítim del Poblenou,Female,193,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,385,50.13
157,Sant Martí,2016,10,Diagonal Mar i el Front Marítim del Poblenou,Male,192,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,385,49.87
158,Horta-Guinardó,2016,7,Horta,Female,317,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,600,52.83
159,Horta-Guinardó,2016,7,Horta,Male,283,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,600,47.17
160,Sants-Montjuïc,2016,3,Hostafrancs,Female,323,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,652,49.54
161,Sants-Montjuïc,2016,3,Hostafrancs,Male,329,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,652,50.46
162,Horta-Guinardó,2016,7,Montbau,Female,64,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,124,51.61
163,Horta-Guinardó,2016,7,Montbau,Male,60,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,124,48.39
164,Sant Andreu,2016,9,Navas,Female,346,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,659,52.5
165,Sant Andreu,2016,9,Navas,Male,313,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,659,47.5
166,Les Corts,2016,4,Pedralbes,Female,178,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,358,49.72
167,Les Corts,2016,4,Pedralbes,Male,180,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,358,50.28
168,Nou Barris,2016,8,Porta,Female,352,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,660,53.33
169,Nou Barris,2016,8,Porta,Male,308,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,660,46.67
170,Sant Martí,2016,10,Provençals del Poblenou,Female,320,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,633,50.55
171,Sant Martí,2016,10,Provençals del Poblenou,Male,313,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,633,49.45
172,Sant Andreu,2016,9,Sant Andreu,Female,708,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1369,51.72
173,Sant Andreu,2016,9,Sant Andreu,Male,661,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1369,48.28
174,Eixample,2016,2,Sant Antoni,Female,555,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1131,49.07
175,Eixample,2016,2,Sant Antoni,Male,576,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1131,50.93
176,Horta-Guinardó,2016,7,Sant Genís dels Agudells,Female,83,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,166,50.0
177,Horta-Guinardó,2016,7,Sant Genís dels Agudells,Male,83,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,166,50.0
178,Sarrià-Sant Gervasi,2016,5,Sant Gervasi - Galvany,Female,665,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1230,54.07
179,Sarrià-Sant Gervasi,2016,5,Sant Gervasi - Galvany,Male,565,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1230,45.93
180,Sarrià-Sant Gervasi,2016,5,Sant Gervasi - la Bonanova,Female,364,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,673,54.09
181,Sarrià-Sant Gervasi,2016,5,Sant Gervasi - la Bonanova,Male,309,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,673,45.91
182,Sant Martí,2016,10,Sant Martí de Provençals,Female,403,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,763,52.82
183,Sant Martí,2016,10,Sant Martí de Provençals,Male,360,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,763,47.18
184,Ciutat Vella,2016,1,"Sant Pere, Santa Caterina i la Ribera",Female,428,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,926,46.22
185,Ciutat Vella,2016,1,"Sant Pere, Santa Caterina i la Ribera",Male,498,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,926,53.78
186,Sants-Montjuïc,2016,3,Sants,Female,770,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,1524,50.52
187,Sants-Montjuïc,2016,3,Sants,Male,754,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,1524,49.48
188,Sants-Montjuïc,2016,3,Sants - Badal,Female,544,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1043,52.16
189,Sants-Montjuïc,2016,3,Sants - Badal,Male,499,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1043,47.84
190,Sarrià-Sant Gervasi,2016,5,Sarrià,Female,378,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,723,52.28
191,Sarrià-Sant Gervasi,2016,5,Sarrià,Male,345,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,723,47.72
192,Nou Barris,2016,8,Torre Baró,Female,35,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,77,45.45
193,Nou Barris,2016,8,Torre Baró,Male,42,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,77,54.55
194,Nou Barris,2016,8,Vallbona,Female,22,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,51,43.14
195,Nou Barris,2016,8,Vallbona,Male,29,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,51,56.86
196,Gràcia,2016,6,Vallcarca i els Penitents,Female,219,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,439,49.89
197,Gràcia,2016,6,Vallcarca i els Penitents,Male,220,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,439,50.11
198,Sarrià-Sant Gervasi,2016,5,"Vallvidrera, el Tibidabo i les Planes",Female,70,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,137,51.09
